fee_id,account_id,period,aum,fee_rate,calculated_fee,billed_fee,period_end_date,invoice_date
502960,ACC00260,2026-06,111470228.34,0.0075,69668.89,69700.96,2026-06-30,2026-07-05
502961,ACC00261,2026-06,217504376.77,0.0075,135940.24,135948.11,2026-06-30,2026-07-06
502962,ACC00262,2026-06,64653228.33,0.006,32326.61,32337.69,2026-06-30,2026-07-08
502963,ACC00263,2026-06,98933314.9,0.0045,37099.99,37123.8,2026-06-30,2026-07-07
502964,ACC00264,2026-06,135332809.32,0.0075,84583.01,84535.98,2026-06-30,2026-07-04
502965,ACC00265,2026-06,195704014.15,0.0075,122315.01,122272.06,2026-06-30,2026-07-04
502966,ACC00266,2026-06,35152462.57,0.0075,21970.29,21972.55,2026-06-30,2026-07-04
502967,ACC00267,2026-06,232640352.66,0.0035,67853.44,67835.33,2026-06-30,2026-07-03
502968,ACC00268,2026-06,247769832.39,0.0075,154856.15,154848.93,2026-06-30,2026-07-05
502969,ACC00269,2026-06,141870209.31,0.0075,88668.88,88707.59,2026-06-30,2026-07-06
502970,ACC00270,2026-06,229690315.23,0.0035,66993.01,66982.43,2026-06-30,2026-07-04
502971,ACC00271,2026-06,72814735.19,0.006,36407.37,37978.58,2026-06-30,2026-07-05
502972,ACC00272,2026-06,99982096.9,0.0075,62488.81,62432.05,2026-06-30,2026-07-03
502973,ACC00273,2026-06,161097288.88,0.0075,100685.81,100611.74,2026-06-30,2026-07-06
502974,ACC00274,2026-06,148730277.52,0.006,74365.14,74438.37,2026-06-30,2026-07-19
502975,ACC00275,2026-06,96606087.38,0.0075,60378.8,60355.07,2026-06-30,2026-07-06
502976,ACC00276,2026-06,115769725.56,0.0075,72356.08,72382.26,2026-06-30,2026-07-17
502977,ACC00277,2026-06,168278180.36,0.0045,63104.32,63073.96,2026-06-30,2026-07-08
502978,ACC00278,2026-06,207045436.19,0.0075,129403.4,129475.38,2026-06-30,2026-07-04
502979,ACC00279,2026-06,184538731.56,0.0035,53823.8,53781.7,2026-06-30,2026-07-05
502980,ACC00280,2026-06,13997343.06,0.006,6998.67,6992.88,2026-06-30,2026-07-06
502981,ACC00281,2026-06,143429900.43,0.0045,53786.21,53800.17,2026-06-30,2026-07-08
502982,ACC00282,2026-06,16054587.9,0.006,8027.29,8032.37,2026-06-30,2026-07-04
502983,ACC00283,2026-06,120416745.56,0.0075,75260.47,75279.01,2026-06-30,2026-07-03
502984,ACC00284,2026-06,240357100.32,0.006,120178.55,120283.04,2026-06-30,2026-07-04
502985,ACC00285,2026-06,104128549.32,0.0045,39048.21,39036.44,2026-06-30,2026-07-06
502986,ACC00286,2026-06,197885058.07,0.0075,123678.16,129717.89,2026-06-30,2026-07-08
502987,ACC00287,2026-06,226353842.41,0.006,113176.92,113195.55,2026-06-30,2026-07-18
502988,ACC00288,2026-06,130925393.06,0.0075,81828.37,81801.45,2026-06-30,2026-07-07
502989,ACC00289,2026-06,234458942.37,0.0045,87922.1,87844.08,2026-06-30,2026-07-06
502990,ACC00290,2026-06,207487971.97,0.0035,60517.33,60467.07,2026-06-30,2026-07-03
502991,ACC00291,2026-06,54709650.95,0.0075,34193.53,34195.86,2026-06-30,2026-07-07
502992,ACC00292,2026-06,156703407.92,0.0035,45705.16,45706.93,2026-06-30,2026-07-05
502993,ACC00293,2026-06,157190421.77,0.0035,45847.21,45859.74,2026-06-30,2026-07-06
502994,ACC00294,2026-06,239412135.27,0.0075,149632.58,149484.03,2026-06-30,2026-07-05
502995,ACC00295,2026-06,118603278.73,0.0035,34592.62,34590.32,2026-06-30,2026-07-04
502996,ACC00296,2026-06,239152226.85,0.0075,149470.14,149475.63,2026-06-30,2026-07-03
502997,ACC00297,2026-06,236911446.54,0.0035,69099.17,69105.63,2026-06-30,2026-07-02
502998,ACC00298,2026-06,144635884.29,0.0075,90397.43,90329.52,2026-06-30,2026-07-07
502999,ACC00299,2026-06,179844262.27,0.006,89922.13,89937.22,2026-06-30,2026-07-02
503000,ACC00300,2026-06,55358362.48,0.0035,16146.19,16146.01,2026-06-30,2026-07-02
503001,ACC00001,2026-07,72394862.65,0.0035,21115.17,21133.17,2026-07-31,2026-08-07
503002,ACC00002,2026-07,25539359.3,0.0045,9577.26,9576.54,2026-07-31,2026-08-06
503003,ACC00003,2026-07,130015415.59,0.0035,37921.16,37947.59,2026-07-31,2026-08-05
503004,ACC00004,2026-07,162498783.51,0.0045,60937.04,60966.58,2026-07-31,2026-08-06
503005,ACC00005,2026-07,173848592.65,0.006,86924.3,86967.18,2026-07-31,2026-08-08
503006,ACC00006,2026-07,80524949.12,0.0035,23486.44,23463.89,2026-07-31,2026-08-05
503007,ACC00007,2026-07,111752610.64,0.0075,69845.38,69790.39,2026-07-31,2026-08-02
503008,ACC00008,2026-07,39701084.28,0.0075,24813.18,24809.48,2026-07-31,2026-08-05
503009,ACC00009,2026-07,204447439.55,0.0035,59630.5,59595.49,2026-07-31,2026-08-16
503010,ACC00010,2026-07,238562445.37,0.006,119281.22,119210.91,2026-07-31,2026-08-04
503011,ACC00011,2026-07,151022427.64,0.006,75511.21,75471.96,2026-07-31,2026-08-05
503012,ACC00012,2026-07,71976765.38,0.0035,20993.22,20975.89,2026-07-31,2026-08-05
503013,ACC00013,2026-07,140328786.21,0.0035,40929.23,40924.39,2026-07-31,2026-08-07
503014,ACC00014,2026-07,123878894.46,0.0075,77424.31,78342.29,2026-07-31,2026-08-03
503015,ACC00015,2026-07,149655731.32,0.0035,43649.59,43657.61,2026-07-31,2026-08-03
503016,ACC00016,2026-07,161869492.2,0.0035,47211.94,47247.18,2026-07-31,2026-08-02
503017,ACC00017,2026-07,231589137.79,0.0035,67546.83,67566.02,2026-07-31,2026-08-03
503018,ACC00018,2026-07,150978633.41,0.0045,56616.99,56647.24,2026-07-31,2026-08-06
503019,ACC00019,2026-07,19633108.38,0.0075,12270.69,12260.23,2026-07-31,2026-08-06
503020,ACC00020,2026-07,168732939.75,0.0045,63274.85,63219.4,2026-07-31,2026-08-06
503021,ACC00021,2026-07,88981390.16,0.006,44490.7,44525.0,2026-07-31,2026-08-08
503022,ACC00022,2026-07,198257731.03,0.006,99128.87,99227.21,2026-07-31,2026-08-05
503023,ACC00023,2026-07,162955986.05,0.0075,101847.49,101896.13,2026-07-31,2026-08-03
503024,ACC00024,2026-07,137967115.97,0.006,68983.56,68947.54,2026-07-31,2026-08-05
503025,ACC00025,2026-07,189047928.31,0.006,94523.96,94480.23,2026-07-31,2026-08-04
503026,ACC00026,2026-07,83022524.41,0.0035,24214.9,24193.06,2026-07-31,2026-08-08
503027,ACC00027,2026-07,236242514.97,0.0035,68904.07,68893.25,2026-07-31,2026-08-03
503028,ACC00028,2026-07,83996608.71,0.0035,24499.01,24516.11,2026-07-31,2026-08-02
503029,ACC00029,2026-07,182113262.96,0.006,91056.63,90967.25,2026-07-31,2026-08-02
503030,ACC00030,2026-07,78489600.24,0.0035,22892.8,22881.5,2026-07-31,2026-08-05
503031,ACC00031,2026-07,84627003.32,0.0035,24682.88,24700.05,2026-07-31,2026-08-03
503032,ACC00032,2026-07,61592696.27,0.0075,38495.44,38501.62,2026-07-31,2026-08-06
503033,ACC00033,2026-07,109301987.8,0.0045,40988.25,40997.27,2026-07-31,2026-08-02
503034,ACC00034,2026-07,109306598.5,0.0035,31881.09,33221.5,2026-07-31,2026-08-06
503035,ACC00035,2026-07,14320200.53,0.0075,8950.13,8951.3,2026-07-31,2026-08-07
503036,ACC00036,2026-07,154845309.42,0.0045,58066.99,58038.87,2026-07-31,2026-08-06
503037,ACC00037,2026-07,82749831.41,0.0035,24135.37,24123.7,2026-07-31,2026-08-06
503038,ACC00038,2026-07,39334291.33,0.0035,11472.5,11475.3,2026-07-31,2026-08-05
503039,ACC00039,2026-07,218945138.55,0.0035,63859.0,63808.05,2026-07-31,2026-08-08
503040,ACC00040,2026-07,77444677.56,0.0045,29041.75,29023.14,2026-07-31,2026-08-20
503041,ACC00041,2026-07,124279878.6,0.0045,46604.95,46584.98,2026-07-31,2026-08-05
503042,ACC00042,2026-07,153534928.99,0.006,76767.46,76696.94,2026-07-31,2026-08-03
503043,ACC00043,2026-07,69237561.91,0.0075,43273.48,43270.09,2026-07-31,2026-08-07
503044,ACC00044,2026-07,162660637.67,0.006,81330.32,81298.12,2026-07-31,2026-08-03
503045,ACC00045,2026-07,196996421.95,0.006,98498.21,98593.48,2026-07-31,2026-08-03
503046,ACC00046,2026-07,65357651.78,0.0075,40848.53,40827.03,2026-07-31,2026-08-03
503047,ACC00047,2026-07,13950484.98,0.006,6975.24,6979.47,2026-07-31,2026-08-03
503048,ACC00048,2026-07,116947535.91,0.0045,43855.33,43877.66,2026-07-31,2026-08-06
503049,ACC00049,2026-07,249296582.85,0.0045,93486.22,93556.49,2026-07-31,2026-08-03
503050,ACC00050,2026-07,160222362.42,0.0045,60083.39,60045.83,2026-07-31,2026-08-08
503051,ACC00051,2026-07,15345474.62,0.0035,4475.76,4477.36,2026-07-31,2026-08-06
503052,ACC00052,2026-07,144573020.6,0.0045,54214.88,54231.18,2026-07-31,2026-08-02
503053,ACC00053,2026-07,69485840.23,0.0035,20266.7,20276.34,2026-07-31,2026-08-08
503054,ACC00054,2026-07,83927959.51,0.0035,24478.99,24490.38,2026-07-31,2026-08-04
503055,ACC00055,2026-07,217099866.9,0.006,108549.93,108575.47,2026-07-31,2026-08-08
503056,ACC00056,2026-07,188380551.41,0.0045,70642.71,70572.57,2026-07-31,2026-08-05
503057,ACC00057,2026-07,108588421.67,0.0045,40720.66,40751.34,2026-07-31,2026-08-03
503058,ACC00058,2026-07,22423098.07,0.0035,6540.07,6545.82,2026-07-31,2026-08-07
503059,ACC00059,2026-07,122365812.15,0.0045,45887.18,45861.78,2026-07-31,2026-08-03
503060,ACC00060,2026-07,168656166.63,0.0075,105410.1,105330.03,2026-07-31,2026-08-08
503061,ACC00061,2026-07,74030008.02,0.0075,46268.76,47319.53,2026-07-31,2026-08-06
503062,ACC00062,2026-07,78021305.82,0.0075,48763.32,48778.73,2026-07-31,2026-08-07
503063,ACC00063,2026-07,230877167.82,0.0035,67339.17,67379.97,2026-07-31,2026-08-05
503064,ACC00064,2026-07,19103356.75,0.0035,5571.81,5572.94,2026-07-31,2026-08-02
503065,ACC00065,2026-07,30229667.44,0.0045,11336.13,11346.93,2026-07-31,2026-08-08
503066,ACC00066,2026-07,40819681.31,0.0045,15307.38,15312.59,2026-07-31,2026-08-08
503067,ACC00067,2026-07,155372465.35,0.0075,97107.79,97199.24,2026-07-31,2026-08-07
503068,ACC00068,2026-07,70307258.36,0.0075,43942.04,43907.56,2026-07-31,2026-08-05
503069,ACC00069,2026-07,54194079.76,0.0075,33871.3,33904.74,2026-07-31,2026-08-15
503070,ACC00070,2026-07,177509914.59,0.006,88754.96,88780.74,2026-07-31,2026-08-02
503071,ACC00071,2026-07,36738851.07,0.0045,13777.07,13764.54,2026-07-31,2026-08-02
503072,ACC00072,2026-07,141240183.6,0.0075,88275.11,88349.81,2026-07-31,2026-08-06
503073,ACC00073,2026-07,61717004.23,0.0075,38573.13,38551.39,2026-07-31,2026-08-03
503074,ACC00074,2026-07,97007380.95,0.0035,28293.82,28278.76,2026-07-31,2026-08-05
503075,ACC00075,2026-07,136757998.55,0.0075,85473.75,85485.47,2026-07-31,2026-08-06
503076,ACC00076,2026-07,221724832.17,0.006,110862.42,110972.51,2026-07-31,2026-08-02
503077,ACC00077,2026-07,122695997.29,0.006,61348.0,61379.17,2026-07-31,2026-08-07
503078,ACC00078,2026-07,219633271.45,0.006,109816.64,109744.71,2026-07-31,2026-08-03
503079,ACC00079,2026-07,114174081.53,0.0045,42815.28,42850.16,2026-07-31,2026-08-03
503080,ACC00080,2026-07,184432523.14,0.0075,115270.33,115318.62,2026-07-31,2026-08-06
503081,ACC00081,2026-07,248283088.45,0.0075,155176.93,155278.28,2026-07-31,2026-08-02
503082,ACC00082,2026-07,165218722.86,0.0075,103261.7,103341.08,2026-07-31,2026-08-03
503083,ACC00083,2026-07,174103957.42,0.0035,50780.32,50741.0,2026-07-31,2026-08-02
503084,ACC00084,2026-07,94069353.24,0.0035,27436.89,27451.46,2026-07-31,2026-08-08
503085,ACC00085,2026-07,105633359.36,0.0035,30809.73,30786.98,2026-07-31,2026-08-07
503086,ACC00086,2026-07,106801556.19,0.0045,40050.58,40076.37,2026-07-31,2026-08-03
503087,ACC00087,2026-07,16888880.89,0.0075,10555.55,10548.81,2026-07-31,2026-08-03
503088,ACC00088,2026-07,70372901.08,0.0045,26389.84,26365.4,2026-07-31,2026-08-11
503089,ACC00089,2026-07,73285310.18,0.0045,27481.99,27487.26,2026-07-31,2026-08-04
503090,ACC00090,2026-07,37863620.8,0.0045,14198.86,14197.57,2026-07-31,2026-08-03
503091,ACC00091,2026-07,57382569.64,0.006,28691.28,28687.25,2026-07-31,2026-08-08
503092,ACC00092,2026-07,224537402.13,0.0035,65490.08,65435.33,2026-07-31,2026-08-05
503093,ACC00093,2026-07,219277998.96,0.0045,82229.25,82187.02,2026-07-31,2026-08-02
503094,ACC00094,2026-07,129658147.45,0.0045,48621.81,48660.45,2026-07-31,2026-08-02
503095,ACC00095,2026-07,212752765.32,0.0075,132970.48,133051.42,2026-07-31,2026-08-06
503096,ACC00096,2026-07,50299641.29,0.0035,14670.73,14675.44,2026-07-31,2026-08-06
503097,ACC00097,2026-07,224634289.8,0.0045,84237.86,84211.29,2026-07-31,2026-08-06
503098,ACC00098,2026-07,213159995.51,0.006,106580.0,119862.57,2026-07-31,2026-08-03
503099,ACC00099,2026-07,18538548.41,0.0075,11586.59,11578.65,2026-07-31,2026-08-03
503100,ACC00100,2026-07,177461387.78,0.0035,51759.57,51801.05,2026-07-31,2026-08-04
503101,ACC00101,2026-07,77908698.34,0.006,38954.35,38926.97,2026-07-31,2026-08-07
503102,ACC00102,2026-07,129083650.45,0.0045,48406.37,48437.48,2026-07-31,2026-08-16
503103,ACC00103,2026-07,159476000.44,0.0045,59803.5,59748.06,2026-07-31,2026-08-08
503104,ACC00104,2026-07,219752437.56,0.0075,137345.27,137373.19,2026-07-31,2026-08-02
503105,ACC00105,2026-07,39184526.0,0.006,19592.26,19573.95,2026-07-31,2026-08-08
503106,ACC00106,2026-07,7788464.63,0.0045,2920.67,3309.48,2026-07-31,2026-08-05
503107,ACC00107,2026-07,163630782.86,0.006,81815.39,81780.92,2026-07-31,2026-08-06
503108,ACC00108,2026-07,244894821.4,0.0035,71427.66,71411.16,2026-07-31,2026-08-05
503109,ACC00109,2026-07,116904076.89,0.0045,43839.03,43868.11,2026-07-31,2026-08-03
503110,ACC00110,2026-07,67409984.13,0.0075,42131.24,42144.89,2026-07-31,2026-08-03
503111,ACC00111,2026-07,169261645.19,0.006,84630.82,84682.42,2026-07-31,2026-08-05
503112,ACC00112,2026-07,183548969.71,0.0045,68830.86,68833.31,2026-07-31,2026-08-05
503113,ACC00113,2026-07,120724852.13,0.0075,75453.03,75450.85,2026-07-31,2026-08-07
503114,ACC00114,2026-07,93479263.59,0.0045,35054.72,35082.96,2026-07-31,2026-08-07
503115,ACC00115,2026-07,145579488.26,0.0045,54592.31,54560.1,2026-07-31,2026-08-07
503116,ACC00116,2026-07,92666729.3,0.006,46333.36,46318.07,2026-07-31,2026-08-02
503117,ACC00117,2026-07,113142431.53,0.0075,70714.02,70778.85,2026-07-31,2026-08-06
503118,ACC00118,2026-07,210201650.97,0.0045,78825.62,78844.73,2026-07-31,2026-08-04
503119,ACC00119,2026-07,52395785.0,0.0045,19648.42,19665.52,2026-07-31,2026-08-03
503120,ACC00120,2026-07,34060348.05,0.0035,9934.27,9940.69,2026-07-31,2026-08-08
503121,ACC00121,2026-07,154800620.72,0.0045,58050.23,58071.6,2026-07-31,2026-08-03
503122,ACC00122,2026-07,216182390.33,0.0045,81068.4,81062.6,2026-07-31,2026-08-08
503123,ACC00123,2026-07,175218304.07,0.006,87609.15,87671.48,2026-07-31,2026-08-18
503124,ACC00124,2026-07,209373725.71,0.006,104686.86,104774.21,2026-07-31,2026-08-20
503125,ACC00125,2026-07,73650040.09,0.0045,27618.77,27612.38,2026-07-31,2026-08-02
503126,ACC00126,2026-07,152902604.37,0.0035,44596.59,44605.27,2026-07-31,2026-08-03
503127,ACC00127,2026-07,238017064.15,0.0045,89256.4,89313.48,2026-07-31,2026-08-03
503128,ACC00128,2026-07,234579012.0,0.0035,68418.88,68375.97,2026-07-31,2026-08-07
503129,ACC00129,2026-07,235911630.89,0.0075,147444.77,147476.62,2026-07-31,2026-08-02
503130,ACC00130,2026-07,195072501.98,0.0035,56896.15,56863.83,2026-07-31,2026-08-02
503131,ACC00131,2026-07,54866995.22,0.0035,16002.87,17937.28,2026-07-31,2026-08-02
503132,ACC00132,2026-07,24605768.18,0.0045,9227.16,9219.47,2026-07-31,2026-08-12
503133,ACC00133,2026-07,89993722.98,0.006,44996.86,44993.36,2026-07-31,2026-08-03
503134,ACC00134,2026-07,82626858.53,0.0045,30985.07,30993.18,2026-07-31,2026-08-06
503135,ACC00135,2026-07,18088951.04,0.0045,6783.36,6784.98,2026-07-31,2026-08-04
503136,ACC00136,2026-07,28264127.69,0.0045,10599.05,10604.2,2026-07-31,2026-08-13
503137,ACC00137,2026-07,55856689.99,0.0045,20946.26,20960.03,2026-07-31,2026-08-06
503138,ACC00138,2026-07,238952869.63,0.006,119476.43,119584.14,2026-07-31,2026-08-02
503139,ACC00139,2026-07,19182293.59,0.0035,5594.84,5598.02,2026-07-31,2026-08-03
503140,ACC00140,2026-07,175375294.43,0.0035,51151.13,51125.36,2026-07-31,2026-08-03
503141,ACC00141,2026-07,245921023.78,0.0045,92220.38,92179.18,2026-07-31,2026-08-06
503142,ACC00142,2026-07,197002014.24,0.0075,123126.26,123082.71,2026-07-31,2026-08-04
503143,ACC00143,2026-07,192491710.59,0.0075,120307.32,120344.64,2026-07-31,2026-08-08
503144,ACC00144,2026-07,88600844.41,0.006,44300.42,44270.66,2026-07-31,2026-08-07
503145,ACC00145,2026-07,97790955.35,0.0035,28522.36,28530.56,2026-07-31,2026-08-03
503146,ACC00146,2026-07,190531526.87,0.006,95265.76,95276.57,2026-07-31,2026-08-16
503147,ACC00147,2026-07,74510063.67,0.006,37255.03,37262.03,2026-07-31,2026-08-16
503148,ACC00148,2026-07,242939210.95,0.006,121469.61,121468.69,2026-07-31,2026-08-08
503149,ACC00149,2026-07,21610797.76,0.0075,13506.75,13500.32,2026-07-31,2026-08-06
503150,ACC00150,2026-07,118017840.26,0.006,59008.92,59047.76,2026-07-31,2026-08-07
503151,ACC00151,2026-07,182301271.93,0.0045,68362.98,68313.54,2026-07-31,2026-08-08
503152,ACC00152,2026-07,49041764.59,0.0045,18390.66,18395.35,2026-07-31,2026-08-07
503153,ACC00153,2026-07,115413296.02,0.006,57706.65,57745.84,2026-07-31,2026-08-07
503154,ACC00154,2026-07,87166376.66,0.0045,32687.39,32676.18,2026-07-31,2026-08-04
503155,ACC00155,2026-07,110488424.1,0.0035,32225.79,32229.23,2026-07-31,2026-08-04
503156,ACC00156,2026-07,249702574.52,0.0075,156064.11,156159.2,2026-07-31,2026-08-07
503157,ACC00157,2026-07,187875212.6,0.0035,54796.94,54773.76,2026-07-31,2026-08-06
503158,ACC00158,2026-07,176995158.46,0.0045,66373.18,66410.1,2026-07-31,2026-08-02
503159,ACC00159,2026-07,74948732.32,0.006,37474.37,37509.25,2026-07-31,2026-08-04
503160,ACC00160,2026-07,248086972.72,0.006,124043.49,124051.71,2026-07-31,2026-08-08
503161,ACC00161,2026-07,79890334.1,0.0045,29958.88,29938.41,2026-07-31,2026-08-07
503162,ACC00162,2026-07,137736407.54,0.0035,40173.12,40203.78,2026-07-31,2026-08-02
503163,ACC00163,2026-07,143754588.79,0.0045,53907.97,53956.45,2026-07-31,2026-08-03
503164,ACC00164,2026-07,203436152.5,0.0045,76288.56,76290.42,2026-07-31,2026-08-07
503165,ACC00165,2026-07,3024179.18,0.006,1512.09,1510.68,2026-07-31,2026-08-06
503166,ACC00166,2026-07,229756159.83,0.0045,86158.56,86161.24,2026-07-31,2026-08-07
503167,ACC00167,2026-07,244514971.14,0.0035,71316.87,71310.56,2026-07-31,2026-08-04
503168,ACC00168,2026-07,196909758.08,0.0075,123068.6,123043.68,2026-07-31,2026-08-08
503169,ACC00169,2026-07,12201498.32,0.006,6100.75,6105.58,2026-07-31,2026-08-04
503170,ACC00170,2026-07,229763534.3,0.0035,67014.36,67000.39,2026-07-31,2026-08-05
503171,ACC00171,2026-07,89971541.91,0.006,44985.77,45000.5,2026-07-31,2026-08-06
503172,ACC00172,2026-07,226550737.32,0.0045,84956.53,84968.04,2026-07-31,2026-08-05
503173,ACC00173,2026-07,100832190.33,0.0045,37812.07,37831.74,2026-07-31,2026-08-03
503174,ACC00174,2026-07,16204935.0,0.0045,6076.85,6073.08,2026-07-31,2026-08-07
503175,ACC00175,2026-07,168403250.27,0.0045,63151.22,63165.01,2026-07-31,2026-08-08
503176,ACC00176,2026-07,135447295.1,0.006,67723.65,67725.05,2026-07-31,2026-08-06
503177,ACC00177,2026-07,121718134.11,0.006,60859.07,60897.27,2026-07-31,2026-08-08
503178,ACC00178,2026-07,12934363.16,0.0035,3772.52,3770.71,2026-07-31,2026-08-06
503179,ACC00179,2026-07,13100833.91,0.0035,3821.08,3823.59,2026-07-31,2026-08-21
503180,ACC00180,2026-07,171313095.25,0.0075,107070.68,107126.21,2026-07-31,2026-08-02
503181,ACC00181,2026-07,133229416.44,0.0035,38858.58,38840.47,2026-07-31,2026-08-03
503182,ACC00182,2026-07,157643498.76,0.0075,98527.19,98460.64,2026-07-31,2026-08-06
503183,ACC00183,2026-07,127677138.44,0.0075,79798.21,79775.41,2026-07-31,2026-08-08
503184,ACC00184,2026-07,8592181.52,0.0035,2506.05,2505.38,2026-07-31,2026-08-02
503185,ACC00185,2026-07,150731667.89,0.0035,43963.4,43967.74,2026-07-31,2026-08-08
503186,ACC00186,2026-07,35117138.1,0.0035,10242.5,10233.61,2026-07-31,2026-08-04
503187,ACC00187,2026-07,75010601.56,0.0045,28128.98,28119.13,2026-07-31,2026-08-03
503188,ACC00188,2026-07,127178222.91,0.0035,37093.65,37108.47,2026-07-31,2026-08-05
503189,ACC00189,2026-07,95440993.1,0.006,47720.5,47760.53,2026-07-31,2026-08-03
503190,ACC00190,2026-07,6922844.73,0.006,3461.42,3460.02,2026-07-31,2026-08-03
503191,ACC00191,2026-07,160754478.34,0.0045,60282.93,60243.09,2026-07-31,2026-08-06
503192,ACC00192,2026-07,90035619.36,0.006,45017.81,45061.29,2026-07-31,2026-08-08
503193,ACC00193,2026-07,52555724.98,0.006,26277.86,26295.03,2026-07-31,2026-08-08
503194,ACC00194,2026-07,112829403.92,0.0075,70518.38,70511.64,2026-07-31,2026-08-08
503195,ACC00195,2026-07,149439345.21,0.0075,93399.59,93315.43,2026-07-31,2026-08-07
503196,ACC00196,2026-07,105432662.57,0.0035,30751.19,30779.3,2026-07-31,2026-08-02
503197,ACC00197,2026-07,157996151.1,0.0035,46082.21,46065.98,2026-07-31,2026-08-04
503198,ACC00198,2026-07,41256577.04,0.006,20628.29,20624.49,2026-07-31,2026-08-04
503199,ACC00199,2026-07,179972221.34,0.0075,112482.64,112551.0,2026-07-31,2026-08-04
503200,ACC00200,2026-07,12162370.81,0.0045,4560.89,4565.09,2026-07-31,2026-08-05
503201,ACC00201,2026-07,47916962.6,0.0045,17968.86,17951.63,2026-07-31,2026-08-05
503202,ACC00202,2026-07,133675193.74,0.0035,38988.6,38965.49,2026-07-31,2026-08-07
503203,ACC00203,2026-07,206469219.03,0.006,103234.61,103270.95,2026-07-31,2026-08-02
503204,ACC00204,2026-07,16088528.45,0.0035,4692.49,4690.46,2026-07-31,2026-08-07
503205,ACC00205,2026-07,124622835.19,0.0075,77889.27,77959.14,2026-07-31,2026-08-05
503206,ACC00206,2026-07,246629839.33,0.0075,154143.65,154295.57,2026-07-31,2026-08-07
503207,ACC00207,2026-07,150152191.59,0.0075,93845.12,93829.71,2026-07-31,2026-08-04
503208,ACC00208,2026-07,130939062.51,0.0045,49102.15,49094.47,2026-07-31,2026-08-08
503209,ACC00209,2026-07,59298516.21,0.0035,17295.4,17300.13,2026-07-31,2026-08-07
503210,ACC00210,2026-07,61350100.18,0.0045,23006.29,22995.7,2026-07-31,2026-08-05
503211,ACC00211,2026-07,136609074.25,0.0035,39844.31,39829.5,2026-07-31,2026-08-07
503212,ACC00212,2026-07,110016478.66,0.0045,41256.18,41276.58,2026-07-31,2026-08-05
503213,ACC00213,2026-07,130186970.09,0.006,65093.49,65063.11,2026-07-31,2026-08-07
503214,ACC00214,2026-07,61275749.14,0.006,30637.87,30628.37,2026-07-31,2026-08-06
503215,ACC00215,2026-07,24113782.77,0.0045,9042.67,9035.02,2026-07-31,2026-08-07
503216,ACC00216,2026-07,212936386.22,0.0035,62106.45,62117.21,2026-07-31,2026-08-05
503217,ACC00217,2026-07,10032430.36,0.006,5016.22,5020.92,2026-07-31,2026-08-07
503218,ACC00218,2026-07,181226930.24,0.006,90613.47,90687.1,2026-07-31,2026-08-08
503219,ACC00219,2026-07,62061981.92,0.0035,18101.41,18115.81,2026-07-31,2026-08-07
503220,ACC00220,2026-07,142261229.9,0.0045,53347.96,53326.42,2026-07-31,2026-08-07
503221,ACC00221,2026-07,187425097.41,0.0045,70284.41,70263.92,2026-07-31,2026-08-06
503222,ACC00222,2026-07,19506926.53,0.0035,5689.52,5684.94,2026-07-31,2026-08-07
503223,ACC00223,2026-07,241509987.74,0.0035,70440.41,74126.43,2026-07-31,2026-08-07
503224,ACC00224,2026-07,43289166.77,0.0075,27055.73,27081.73,2026-07-31,2026-08-03
503225,ACC00225,2026-07,109890201.77,0.006,54945.1,54933.31,2026-07-31,2026-08-05
503226,ACC00226,2026-07,35326336.83,0.0045,13247.38,13250.48,2026-07-31,2026-08-17
503227,ACC00227,2026-07,125561573.3,0.0045,47085.59,47124.4,2026-07-31,2026-08-03
503228,ACC00228,2026-07,94387285.19,0.0035,27529.62,27554.73,2026-07-31,2026-08-06
503229,ACC00229,2026-07,114362940.05,0.006,57181.47,57192.27,2026-07-31,2026-08-04
503230,ACC00230,2026-07,243424797.77,0.0045,91284.3,91242.42,2026-07-31,2026-08-08
503231,ACC00231,2026-07,53877603.65,0.006,26938.8,26940.44,2026-07-31,2026-08-03
503232,ACC00232,2026-07,60075298.1,0.0045,22528.24,22538.3,2026-07-31,2026-08-05
503233,ACC00233,2026-07,14730504.15,0.0075,9206.57,9205.89,2026-07-31,2026-08-08
503234,ACC00234,2026-07,64965086.31,0.0075,40603.18,40585.73,2026-07-31,2026-08-07
503235,ACC00235,2026-07,98277523.43,0.0045,36854.07,36851.94,2026-07-31,2026-08-07
503236,ACC00236,2026-07,249728313.2,0.0035,72837.42,72857.44,2026-07-31,2026-08-03
503237,ACC00237,2026-07,42858048.48,0.0075,26786.28,26786.92,2026-07-31,2026-08-03
503238,ACC00238,2026-07,45786447.47,0.0075,28616.53,28630.52,2026-07-31,2026-08-05
503239,ACC00239,2026-07,24324138.27,0.0075,15202.59,15194.89,2026-07-31,2026-08-02
503240,ACC00240,2026-07,197367821.98,0.0035,57565.61,57609.73,2026-07-31,2026-08-08
503241,ACC00241,2026-07,30163101.41,0.0035,8797.57,8802.7,2026-07-31,2026-08-06
503242,ACC00242,2026-07,159916881.03,0.0075,99948.05,99932.8,2026-07-31,2026-08-06
503243,ACC00243,2026-07,242004340.58,0.0045,90751.63,90832.63,2026-07-31,2026-08-06
503244,ACC00244,2026-07,35947002.07,0.006,17973.5,17989.18,2026-07-31,2026-08-07
503245,ACC00245,2026-07,85934968.22,0.0035,25064.37,25074.29,2026-07-31,2026-08-12
