movement_id,account_id,movement_type,amount,movement_date,approver_1,approver_2,custodian_match_flag
1103114,ACC00831,Wire Out,342205.67,2026-06-17,APPR005,APPR003,True
1103115,ACC00440,Collateral Pledge,395205.22,2026-06-17,APPR004,APPR009,True
1103116,ACC00268,Wire Out,65864.34,2026-06-18,APPR012,,True
1103117,ACC00696,Collateral Return,84814.19,2026-06-18,APPR002,APPR003,True
1103118,ACC00393,Collateral Return,64122.18,2026-06-18,APPR014,APPR007,True
1103119,ACC00758,Collateral Pledge,73742.22,2026-06-18,APPR011,,True
1103120,ACC00125,Wire In,342895.9,2026-06-18,APPR004,APPR002,True
1103121,ACC00539,Collateral Pledge,54589.79,2026-06-18,APPR009,APPR007,True
1103122,ACC00042,Wire Out,229299.96,2026-06-18,APPR013,,True
1103123,ACC00557,Wire Out,918102.33,2026-06-18,APPR005,APPR007,True
1103124,ACC00769,Wire In,168372.71,2026-06-18,APPR004,,True
1103125,ACC00081,Collateral Pledge,15243.05,2026-06-18,APPR006,APPR014,True
1103126,ACC00641,Collateral Return,51846.18,2026-06-18,APPR002,APPR014,True
1103127,ACC00165,Collateral Return,53463.72,2026-06-18,APPR012,,True
1103128,ACC00215,Collateral Return,238092.83,2026-06-18,APPR006,APPR012,True
1103129,ACC00899,Wire Out,40925.68,2026-06-19,APPR012,APPR008,True
1103130,ACC00319,Wire Out,387218.4,2026-06-19,APPR013,,True
1103131,ACC00197,Collateral Pledge,85932.83,2026-06-19,APPR013,APPR010,True
1103132,ACC00699,Wire Out,8121.48,2026-06-19,APPR006,APPR005,True
1103133,ACC00500,Collateral Pledge,721380.89,2026-06-19,APPR014,APPR007,True
1103134,ACC00839,Wire Out,13554.45,2026-06-19,APPR004,APPR003,True
1103135,ACC00392,Wire Out,1725675.1,2026-06-19,APPR002,APPR008,True
1103136,ACC00844,Wire In,230501.2,2026-06-19,APPR005,APPR014,True
1103137,ACC00524,Wire In,144634.44,2026-06-19,APPR004,APPR008,True
1103138,ACC00822,Collateral Return,324909.53,2026-06-19,APPR014,APPR013,True
1103139,ACC00888,Collateral Return,708376.85,2026-06-22,APPR009,APPR004,True
1103140,ACC00413,Wire In,117551.3,2026-06-22,APPR008,APPR014,True
1103141,ACC00606,Wire In,17293.32,2026-06-22,APPR011,,True
1103142,ACC00094,Collateral Return,264433.73,2026-06-22,APPR002,APPR005,True
1103143,ACC00105,Collateral Pledge,999227.0,2026-06-22,APPR009,APPR014,True
1103144,ACC00283,Wire Out,52237.35,2026-06-22,APPR011,,True
1103145,ACC00867,Wire Out,122879.98,2026-06-22,APPR014,APPR009,True
1103146,ACC00248,Wire In,154007.71,2026-06-22,APPR005,,True
1103147,ACC00804,Collateral Pledge,181572.67,2026-06-22,APPR014,,True
1103148,ACC00247,Collateral Pledge,195226.98,2026-06-22,APPR002,APPR012,True
1103149,ACC00213,Collateral Pledge,941533.86,2026-06-22,APPR004,,True
1103150,ACC00095,Collateral Pledge,97259.83,2026-06-22,APPR013,APPR008,True
1103151,ACC00879,Wire Out,17590.1,2026-06-22,APPR002,APPR013,True
1103152,ACC00460,Wire Out,8893.59,2026-06-22,APPR008,APPR004,True
1103153,ACC00389,Collateral Return,88970.64,2026-06-22,APPR013,,True
1103154,ACC00706,Wire In,113144.8,2026-06-22,APPR003,APPR011,True
1103155,ACC00269,Collateral Pledge,78864.9,2026-06-22,APPR003,,True
1103156,ACC00273,Collateral Return,27830.62,2026-06-22,APPR014,,True
1103157,ACC00718,Collateral Return,25816.07,2026-06-22,APPR006,,True
1103158,ACC00661,Collateral Pledge,79848.1,2026-06-22,APPR005,APPR007,True
1103159,ACC00371,Wire Out,167210.01,2026-06-22,APPR006,,True
1103160,ACC00721,Wire Out,186609.31,2026-06-22,APPR006,APPR009,True
1103161,ACC00141,Collateral Return,331858.69,2026-06-23,APPR012,APPR005,True
1103162,ACC00256,Wire Out,358008.09,2026-06-23,APPR010,APPR005,True
1103163,ACC00666,Collateral Pledge,387970.58,2026-06-23,APPR004,APPR010,True
1103164,ACC00436,Collateral Pledge,53741.56,2026-06-23,APPR014,,True
1103165,ACC00641,Collateral Return,89611.14,2026-06-23,APPR013,,True
1103166,ACC00507,Wire In,22787.53,2026-06-23,APPR014,APPR006,True
1103167,ACC00080,Collateral Return,316401.67,2026-06-23,APPR007,APPR012,False
1103168,ACC00571,Wire Out,137532.62,2026-06-23,APPR012,APPR013,True
1103169,ACC00555,Collateral Pledge,456845.7,2026-06-23,APPR013,APPR014,True
1103170,ACC00732,Collateral Return,2382486.61,2026-06-23,APPR007,APPR001,True
1103171,ACC00558,Wire Out,39133.66,2026-06-23,APPR005,APPR003,True
1103172,ACC00095,Wire Out,123611.99,2026-06-23,APPR002,APPR006,True
1103173,ACC00147,Collateral Return,31214.35,2026-06-23,APPR007,,True
1103174,ACC00785,Wire Out,74066.27,2026-06-23,APPR001,APPR012,True
1103175,ACC00626,Collateral Return,77511.62,2026-06-23,APPR004,APPR002,True
1103176,ACC00804,Wire In,396110.73,2026-06-23,APPR002,APPR013,True
1103177,ACC00158,Wire Out,949699.12,2026-06-23,APPR011,APPR009,True
1103178,ACC00363,Wire In,116693.62,2026-06-23,APPR002,APPR007,True
1103179,ACC00589,Wire Out,58057.94,2026-06-23,APPR003,APPR005,True
1103180,ACC00846,Wire Out,32609.14,2026-06-23,APPR013,,True
1103181,ACC00174,Wire Out,159281.21,2026-06-24,APPR005,,True
1103182,ACC00527,Collateral Pledge,2756575.9,2026-06-24,APPR003,APPR010,True
1103183,ACC00029,Wire In,133013.14,2026-06-24,APPR002,,True
1103184,ACC00581,Wire Out,92599.45,2026-06-24,APPR008,APPR009,True
1103185,ACC00334,Wire In,23611.14,2026-06-24,APPR005,APPR001,True
1103186,ACC00068,Wire Out,63606.89,2026-06-24,APPR002,APPR009,True
1103187,ACC00011,Collateral Pledge,52474.03,2026-06-24,APPR014,APPR008,True
1103188,ACC00140,Collateral Return,486054.04,2026-06-24,APPR014,APPR001,True
1103189,ACC00590,Wire Out,80234.25,2026-06-24,APPR004,,True
1103190,ACC00134,Wire In,102105.26,2026-06-24,APPR008,,True
1103191,ACC00165,Collateral Pledge,62540.0,2026-06-24,APPR006,,True
1103192,ACC00587,Collateral Return,238970.93,2026-06-24,APPR007,,True
1103193,ACC00015,Collateral Pledge,54198.79,2026-06-24,APPR006,,True
1103194,ACC00219,Collateral Pledge,251504.71,2026-06-24,APPR007,APPR008,True
1103195,ACC00538,Collateral Return,123023.38,2026-06-25,APPR010,APPR003,True
1103196,ACC00245,Collateral Return,131954.92,2026-06-25,APPR006,,True
1103197,ACC00627,Collateral Return,7854.21,2026-06-25,APPR012,APPR009,True
1103198,ACC00486,Collateral Pledge,152825.33,2026-06-25,APPR010,,True
1103199,ACC00073,Wire Out,110823.26,2026-06-25,APPR002,APPR003,True
1103200,ACC00192,Collateral Return,105539.49,2026-06-25,APPR006,,True
1103201,ACC00084,Wire In,309889.17,2026-06-25,APPR007,APPR013,True
1103202,ACC00384,Wire In,82448.5,2026-06-25,APPR005,,True
1103203,ACC00573,Wire Out,8514.23,2026-06-25,APPR011,APPR010,True
1103204,ACC00653,Wire Out,10269.33,2026-06-25,APPR004,APPR014,True
1103205,ACC00445,Wire Out,229046.58,2026-06-25,APPR005,,True
1103206,ACC00167,Wire Out,31721.19,2026-06-25,APPR012,APPR013,True
1103207,ACC00152,Wire In,1468928.14,2026-06-26,APPR013,APPR007,True
1103208,ACC00517,Collateral Return,218436.32,2026-06-26,APPR005,,True
1103209,ACC00161,Wire Out,440991.57,2026-06-26,APPR014,APPR005,True
1103210,ACC00494,Wire In,27276.97,2026-06-26,APPR001,APPR005,True
1103211,ACC00550,Collateral Pledge,35857.67,2026-06-26,APPR012,,True
1103212,ACC00008,Collateral Return,219263.64,2026-06-26,APPR006,,True
1103213,ACC00347,Wire In,258665.28,2026-06-26,APPR003,APPR002,True
1103214,ACC00535,Collateral Return,69826.31,2026-06-26,APPR004,,True
1103215,ACC00157,Wire In,455520.53,2026-06-26,APPR002,APPR011,True
1103216,ACC00484,Collateral Return,404667.78,2026-06-26,APPR001,APPR006,True
1103217,ACC00102,Wire In,124733.75,2026-06-29,APPR009,,True
1103218,ACC00445,Collateral Pledge,58540.49,2026-06-29,APPR013,APPR006,True
1103219,ACC00296,Wire Out,40692.53,2026-06-29,APPR010,APPR006,True
1103220,ACC00208,Collateral Return,208398.14,2026-06-29,APPR004,,True
1103221,ACC00118,Wire In,40391.46,2026-06-29,APPR006,,True
1103222,ACC00580,Wire In,6782.11,2026-06-29,APPR013,,True
1103223,ACC00684,Wire Out,155578.9,2026-06-29,APPR011,,True
1103224,ACC00395,Wire In,85617.54,2026-06-29,APPR009,APPR011,True
1103225,ACC00816,Collateral Pledge,124792.6,2026-06-29,APPR001,APPR006,True
1103226,ACC00707,Wire In,296394.44,2026-06-29,APPR001,,True
1103227,ACC00104,Collateral Return,9960.27,2026-06-29,APPR010,,True
1103228,ACC00326,Collateral Return,25566.61,2026-06-29,APPR014,,True
1103229,ACC00435,Wire In,1035636.49,2026-06-29,APPR004,APPR013,True
1103230,ACC00117,Wire In,41029.76,2026-06-29,APPR010,,True
1103231,ACC00508,Wire In,113406.9,2026-06-30,APPR014,APPR001,True
1103232,ACC00571,Wire In,30539.38,2026-06-30,APPR008,APPR013,True
1103233,ACC00640,Collateral Return,25950.42,2026-06-30,APPR008,,True
1103234,ACC00048,Wire Out,110353.02,2026-06-30,APPR010,,True
1103235,ACC00241,Collateral Pledge,25361.57,2026-06-30,APPR006,,True
1103236,ACC00221,Wire Out,79119.61,2026-06-30,APPR003,APPR011,True
1103237,ACC00313,Collateral Pledge,80577.26,2026-06-30,APPR010,,True
1103238,ACC00506,Wire Out,65489.01,2026-06-30,APPR013,,True
1103239,ACC00032,Collateral Pledge,79752.01,2026-06-30,APPR003,APPR014,True
1103240,ACC00554,Collateral Pledge,43171.21,2026-06-30,APPR013,APPR001,True
1103241,ACC00721,Collateral Return,38461.82,2026-06-30,APPR005,,True
1103242,ACC00497,Collateral Pledge,50550.69,2026-06-30,APPR004,APPR012,True
1103243,ACC00718,Wire Out,178833.46,2026-06-30,APPR002,,True
1103244,ACC00163,Collateral Pledge,23116.81,2026-06-30,APPR010,,True
1103245,ACC00463,Collateral Pledge,246618.63,2026-06-30,APPR002,APPR001,True
1103246,ACC00629,Wire Out,35613.45,2026-06-30,APPR008,,True
1103247,ACC00647,Wire Out,174802.59,2026-07-01,APPR012,APPR002,True
1103248,ACC00381,Wire In,173688.26,2026-07-01,APPR011,APPR009,True
1103249,ACC00874,Collateral Return,45700.5,2026-07-01,APPR014,,True
1103250,ACC00332,Wire Out,30923.86,2026-07-01,APPR006,,True
1103251,ACC00515,Wire In,217999.63,2026-07-01,APPR002,,True
1103252,ACC00745,Collateral Pledge,181364.08,2026-07-01,APPR002,,True
1103253,ACC00249,Wire In,158558.83,2026-07-01,APPR010,APPR003,True
1103254,ACC00374,Wire In,250590.04,2026-07-01,APPR009,APPR014,True
1103255,ACC00732,Wire In,673985.8,2026-07-01,APPR006,APPR004,True
1103256,ACC00778,Wire Out,198191.61,2026-07-01,APPR014,,True
1103257,ACC00585,Wire Out,373476.5,2026-07-01,APPR013,APPR001,True
1103258,ACC00469,Wire In,144723.64,2026-07-01,APPR007,,True
1103259,ACC00342,Collateral Return,325234.27,2026-07-01,APPR004,APPR001,True
1103260,ACC00238,Wire Out,1141552.65,2026-07-01,APPR009,APPR013,True
1103261,ACC00820,Wire In,176607.74,2026-07-01,APPR001,APPR008,True
1103262,ACC00120,Wire Out,178996.89,2026-07-01,APPR009,APPR012,True
1103263,ACC00161,Collateral Pledge,562493.19,2026-07-01,APPR007,APPR014,True
1103264,ACC00206,Wire Out,63163.45,2026-07-02,APPR001,APPR009,True
1103265,ACC00338,Collateral Pledge,64099.67,2026-07-02,APPR002,APPR001,True
1103266,ACC00632,Collateral Pledge,161229.1,2026-07-02,APPR003,,True
1103267,ACC00576,Collateral Pledge,201752.37,2026-07-02,APPR001,APPR009,True
1103268,ACC00226,Collateral Pledge,207437.03,2026-07-02,APPR005,,True
1103269,ACC00216,Wire In,271811.62,2026-07-02,APPR014,APPR012,True
1103270,ACC00377,Wire In,32802.53,2026-07-02,APPR007,APPR004,True
1103271,ACC00057,Collateral Return,1047367.3,2026-07-02,APPR014,APPR007,True
1103272,ACC00096,Collateral Pledge,66124.89,2026-07-02,APPR011,,True
1103273,ACC00754,Collateral Return,129488.52,2026-07-02,APPR005,,True
1103274,ACC00363,Wire Out,93156.11,2026-07-02,APPR005,APPR001,True
1103275,ACC00526,Wire Out,12527.24,2026-07-02,APPR003,,True
1103276,ACC00643,Wire Out,90204.93,2026-07-02,APPR010,APPR001,True
1103277,ACC00482,Wire Out,40377.65,2026-07-02,APPR004,,True
1103278,ACC00747,Collateral Pledge,76517.73,2026-07-03,APPR012,,True
1103279,ACC00204,Wire In,572053.23,2026-07-03,APPR008,APPR001,True
1103280,ACC00511,Collateral Return,61094.51,2026-07-03,APPR004,APPR009,True
1103281,ACC00535,Collateral Pledge,14630.01,2026-07-03,APPR003,APPR006,True
1103282,ACC00099,Wire Out,55517.66,2026-07-03,APPR007,,True
1103283,ACC00575,Collateral Return,130321.25,2026-07-03,APPR012,APPR001,True
1103284,ACC00319,Collateral Pledge,15564.08,2026-07-03,APPR008,,True
1103285,ACC00601,Wire Out,46200.88,2026-07-03,APPR003,APPR001,True
1103286,ACC00163,Wire In,35230.33,2026-07-03,APPR011,,True
1103287,ACC00789,Wire Out,72952.06,2026-07-03,APPR003,APPR006,True
1103288,ACC00734,Wire Out,70490.25,2026-07-03,APPR010,,True
1103289,ACC00793,Wire In,56453.23,2026-07-03,APPR006,APPR012,True
1103290,ACC00583,Collateral Return,42034.1,2026-07-06,APPR014,,True
1103291,ACC00256,Collateral Pledge,29327.53,2026-07-06,APPR005,APPR004,True
1103292,ACC00674,Wire In,136064.72,2026-07-06,APPR002,APPR009,True
1103293,ACC00073,Wire In,15201.72,2026-07-06,APPR005,,True
1103294,ACC00635,Collateral Pledge,335533.45,2026-07-06,APPR013,APPR001,False
1103295,ACC00136,Collateral Return,826608.51,2026-07-06,APPR010,APPR006,True
1103296,ACC00533,Wire In,49775.74,2026-07-06,APPR009,APPR003,True
1103297,ACC00359,Collateral Return,153797.71,2026-07-06,APPR007,APPR002,True
1103298,ACC00714,Wire Out,398439.4,2026-07-06,APPR001,APPR007,True
1103299,ACC00104,Wire In,110744.48,2026-07-06,APPR009,APPR004,True
1103300,ACC00615,Wire Out,357788.24,2026-07-06,APPR009,APPR001,True
1103301,ACC00144,Wire Out,78042.27,2026-07-06,APPR005,APPR013,True
1103302,ACC00864,Collateral Return,427319.83,2026-07-06,APPR014,APPR012,True
1103303,ACC00661,Collateral Pledge,105336.28,2026-07-06,APPR006,APPR008,True
1103304,ACC00661,Collateral Pledge,579849.4,2026-07-06,APPR007,APPR014,True
1103305,ACC00457,Wire Out,43119.55,2026-07-07,APPR010,,True
1103306,ACC00539,Collateral Pledge,105440.32,2026-07-07,APPR011,,True
1103307,ACC00742,Wire Out,51898.97,2026-07-07,APPR001,APPR004,True
1103308,ACC00397,Collateral Return,275536.95,2026-07-07,APPR002,APPR010,True
1103309,ACC00559,Collateral Return,9944.11,2026-07-07,APPR014,,True
1103310,ACC00212,Collateral Return,463293.96,2026-07-07,APPR007,APPR014,True
1103311,ACC00860,Wire In,297409.62,2026-07-07,APPR010,APPR003,True
1103312,ACC00095,Wire Out,108605.5,2026-07-07,APPR005,,True
1103313,ACC00445,Collateral Pledge,34291.38,2026-07-07,APPR013,APPR005,True
1103314,ACC00037,Wire Out,451742.32,2026-07-07,APPR001,APPR008,True
1103315,ACC00574,Wire Out,23284.22,2026-07-07,APPR007,,True
1103316,ACC00856,Collateral Pledge,283819.17,2026-07-07,APPR002,APPR004,True
1103317,ACC00874,Wire In,305370.04,2026-07-08,APPR002,APPR001,True
1103318,ACC00041,Collateral Pledge,13872.3,2026-07-08,APPR008,APPR006,True
1103319,ACC00201,Wire In,183686.93,2026-07-08,APPR005,APPR002,True
1103320,ACC00585,Wire Out,32616.46,2026-07-08,APPR004,,True
1103321,ACC00206,Collateral Pledge,41111.19,2026-07-08,APPR003,,True
1103322,ACC00020,Collateral Pledge,23419.21,2026-07-08,APPR001,APPR002,True
1103323,ACC00416,Collateral Return,764624.08,2026-07-08,APPR007,APPR010,True
1103324,ACC00305,Wire Out,106219.79,2026-07-08,APPR003,,True
1103325,ACC00721,Wire In,104788.23,2026-07-08,APPR003,APPR004,True
1103326,ACC00350,Wire In,230014.78,2026-07-09,APPR003,APPR009,True
1103327,ACC00124,Collateral Pledge,45055.34,2026-07-09,APPR006,,True
1103328,ACC00595,Collateral Pledge,106943.62,2026-07-09,APPR005,,True
1103329,ACC00725,Wire In,35229.76,2026-07-09,APPR006,APPR004,True
1103330,ACC00899,Wire In,310991.46,2026-07-09,APPR002,APPR004,True
1103331,ACC00007,Wire Out,53243.05,2026-07-09,APPR008,,True
1103332,ACC00212,Wire In,194887.42,2026-07-09,APPR002,APPR012,True
1103333,ACC00741,Collateral Pledge,20156.82,2026-07-09,APPR006,,True
1103334,ACC00898,Wire In,76199.61,2026-07-09,APPR006,,True
1103335,ACC00723,Collateral Return,74053.77,2026-07-09,APPR010,,True
1103336,ACC00501,Collateral Pledge,16207.14,2026-07-09,APPR002,,True
1103337,ACC00319,Collateral Pledge,9207.86,2026-07-09,APPR014,,True
1103338,ACC00567,Wire Out,74822.95,2026-07-09,APPR008,APPR002,True
1103339,ACC00392,Wire Out,557881.87,2026-07-09,APPR007,APPR003,True
1103340,ACC00032,Wire Out,65357.68,2026-07-09,APPR012,APPR003,True
1103341,ACC00696,Wire In,884020.27,2026-07-09,APPR011,APPR010,True
1103342,ACC00425,Collateral Return,151293.3,2026-07-09,APPR014,APPR006,True
1103343,ACC00031,Collateral Return,194031.38,2026-07-09,APPR013,APPR005,True
1103344,ACC00582,Collateral Pledge,28285.2,2026-07-09,APPR003,,True
1103345,ACC00307,Collateral Return,71248.06,2026-07-10,APPR010,,True
1103346,ACC00654,Collateral Return,19350.95,2026-07-10,APPR005,,True
1103347,ACC00787,Wire Out,4511.67,2026-07-10,APPR009,,True
1103348,ACC00656,Collateral Return,117030.58,2026-07-10,APPR007,,True
1103349,ACC00611,Collateral Return,191547.21,2026-07-10,APPR007,APPR012,True
1103350,ACC00665,Wire In,148818.56,2026-07-10,APPR005,,True
1103351,ACC00197,Wire Out,123133.2,2026-07-10,APPR012,,True
1103352,ACC00572,Wire Out,113615.61,2026-07-10,APPR003,APPR001,True
1103353,ACC00106,Collateral Pledge,115420.8,2026-07-10,APPR002,APPR011,True
1103354,ACC00455,Collateral Return,19799.3,2026-07-10,APPR008,APPR006,True
1103355,ACC00061,Collateral Return,257109.86,2026-07-10,APPR012,APPR001,True
1103356,ACC00326,Wire Out,60490.2,2026-07-10,APPR013,,True
1103357,ACC00298,Collateral Return,677538.21,2026-07-10,APPR008,APPR011,True
1103358,ACC00172,Wire In,42194.42,2026-07-10,APPR007,APPR004,True
1103359,ACC00022,Wire Out,366502.92,2026-07-10,APPR005,APPR011,True
1103360,ACC00316,Wire In,116446.6,2026-07-10,APPR002,APPR012,True
1103361,ACC00325,Collateral Pledge,19593.91,2026-07-10,APPR009,,True
1103362,ACC00473,Wire Out,36747.37,2026-07-10,APPR014,,True
1103363,ACC00432,Wire Out,10528.51,2026-07-10,APPR003,APPR011,True
1103364,ACC00111,Collateral Return,278683.35,2026-07-13,APPR001,APPR014,True
1103365,ACC00848,Collateral Pledge,141576.5,2026-07-13,APPR009,,True
1103366,ACC00003,Wire In,15582.33,2026-07-13,APPR001,APPR014,True
1103367,ACC00458,Wire Out,273757.09,2026-07-13,APPR011,APPR010,True
1103368,ACC00760,Collateral Return,136627.31,2026-07-13,APPR010,,True
1103369,ACC00357,Collateral Return,84917.99,2026-07-13,APPR005,,True
1103370,ACC00362,Collateral Pledge,18183.24,2026-07-13,APPR007,,True
1103371,ACC00273,Collateral Return,630619.26,2026-07-13,APPR004,APPR014,True
1103372,ACC00035,Collateral Pledge,58313.28,2026-07-13,APPR009,APPR001,True
1103373,ACC00831,Wire In,108288.26,2026-07-13,APPR005,APPR008,True
1103374,ACC00457,Collateral Return,105204.23,2026-07-13,APPR003,,True
1103375,ACC00251,Collateral Pledge,39763.31,2026-07-14,APPR005,APPR009,True
1103376,ACC00152,Collateral Pledge,103724.94,2026-07-14,APPR003,,True
1103377,ACC00197,Collateral Return,334433.92,2026-07-14,APPR011,APPR006,True
1103378,ACC00053,Collateral Return,419055.14,2026-07-14,APPR014,APPR004,False
1103379,ACC00358,Wire In,54248.34,2026-07-14,APPR013,,True
1103380,ACC00384,Collateral Return,117315.59,2026-07-14,APPR013,,True
1103381,ACC00278,Wire In,44073.87,2026-07-14,APPR006,APPR007,True
1103382,ACC00681,Wire In,144505.23,2026-07-14,APPR013,APPR001,True
1103383,ACC00283,Wire Out,59667.52,2026-07-14,APPR001,APPR008,True
1103384,ACC00861,Collateral Return,94839.81,2026-07-14,APPR011,,True
1103385,ACC00413,Wire In,142622.52,2026-07-14,APPR007,,True
1103386,ACC00743,Wire Out,607844.28,2026-07-14,APPR010,APPR013,True
1103387,ACC00798,Collateral Pledge,63717.22,2026-07-14,APPR012,APPR001,True
1103388,ACC00789,Collateral Pledge,385508.4,2026-07-14,APPR012,APPR008,True
1103389,ACC00848,Wire In,41412.25,2026-07-14,APPR009,APPR010,True
1103390,ACC00096,Wire Out,46422.42,2026-07-14,APPR014,APPR010,True
1103391,ACC00814,Wire Out,185536.67,2026-07-15,APPR003,APPR007,True
1103392,ACC00192,Wire Out,349172.82,2026-07-15,APPR013,APPR001,True
1103393,ACC00604,Wire Out,62824.16,2026-07-15,APPR002,,True
1103394,ACC00296,Wire In,144309.38,2026-07-15,APPR009,,True
1103395,ACC00113,Collateral Pledge,2798921.32,2026-07-15,APPR001,,True
1103396,ACC00756,Collateral Pledge,9855.68,2026-07-15,APPR006,,True
1103397,ACC00040,Collateral Pledge,64039.68,2026-07-15,APPR006,,True
1103398,ACC00256,Collateral Return,98451.03,2026-07-15,APPR001,,True
1103399,ACC00318,Wire Out,26446.57,2026-07-15,APPR007,APPR002,True
1103400,ACC00137,Wire In,35854.65,2026-07-15,APPR007,,True
1103401,ACC00550,Collateral Pledge,314813.9,2026-07-15,APPR013,APPR014,True
1103402,ACC00424,Collateral Return,164386.59,2026-07-15,APPR006,,True
1103403,ACC00753,Collateral Return,122113.59,2026-07-15,APPR010,APPR004,True
1103404,ACC00173,Wire In,37502.71,2026-07-15,APPR013,,True
1103405,ACC00486,Wire In,257312.83,2026-07-15,APPR003,APPR014,True
1103406,ACC00730,Collateral Pledge,1398187.71,2026-07-15,APPR013,APPR012,True
1103407,ACC00102,Collateral Pledge,87491.67,2026-07-15,APPR001,,True
1103408,ACC00169,Wire Out,26705.76,2026-07-15,APPR009,,True
1103409,ACC00833,Wire In,138420.42,2026-07-15,APPR013,,True
1103410,ACC00380,Wire In,53192.51,2026-07-15,APPR014,,True
1103411,ACC00388,Wire In,21209.34,2026-07-15,APPR006,APPR003,True
1103412,ACC00731,Collateral Return,60759.55,2026-07-15,APPR010,APPR013,True
1103413,ACC00542,Wire Out,132584.97,2026-07-15,APPR002,,True
1103414,ACC00156,Wire In,186239.66,2026-07-15,APPR008,,True
1103415,ACC00008,Collateral Pledge,72336.64,2026-07-15,APPR002,,True
1103416,ACC00348,Collateral Return,74257.94,2026-07-15,APPR010,APPR014,True
1103417,ACC00307,Wire In,387633.42,2026-07-16,APPR008,APPR006,True
1103418,ACC00344,Collateral Return,134373.31,2026-07-16,APPR005,,True
1103419,ACC00620,Collateral Pledge,111373.19,2026-07-16,APPR013,,True
1103420,ACC00796,Collateral Return,48973.84,2026-07-16,APPR003,,True
1103421,ACC00356,Wire In,1258565.98,2026-07-16,APPR007,APPR013,True
1103422,ACC00172,Collateral Pledge,58353.5,2026-07-16,APPR012,APPR013,True
1103423,ACC00266,Wire In,55314.95,2026-07-16,APPR002,APPR004,True
1103424,ACC00890,Wire Out,313444.87,2026-07-16,APPR001,,True
1103425,ACC00156,Wire In,37511.31,2026-07-16,APPR013,,True
1103426,ACC00419,Wire Out,46211.68,2026-07-16,APPR002,APPR014,True
1103427,ACC00864,Wire Out,421142.35,2026-07-16,APPR003,APPR007,True
1103428,ACC00446,Collateral Return,56508.96,2026-07-16,APPR003,APPR013,True
1103429,ACC00055,Wire In,94594.82,2026-07-16,APPR010,APPR011,True
1103430,ACC00028,Wire In,201153.69,2026-07-16,APPR006,,True
1103431,ACC00770,Wire In,53612.92,2026-07-16,APPR011,,True
1103432,ACC00126,Wire Out,26500.68,2026-07-17,APPR009,APPR007,True
1103433,ACC00797,Collateral Pledge,177129.24,2026-07-17,APPR003,,True
1103434,ACC00799,Wire Out,51173.08,2026-07-17,APPR006,,True
1103435,ACC00815,Wire In,96420.36,2026-07-17,APPR009,,True
1103436,ACC00032,Wire In,311984.63,2026-07-17,APPR008,APPR006,True
1103437,ACC00721,Wire Out,196266.43,2026-07-17,APPR008,,True
1103438,ACC00494,Collateral Return,116561.74,2026-07-17,APPR005,APPR008,True
1103439,ACC00223,Wire Out,46360.89,2026-07-17,APPR002,APPR011,True
1103440,ACC00245,Collateral Pledge,218233.01,2026-07-17,APPR012,,True
1103441,ACC00100,Collateral Pledge,249864.93,2026-07-17,APPR013,APPR012,True
1103442,ACC00146,Collateral Pledge,41344.73,2026-07-17,APPR008,,True
1103443,ACC00685,Wire In,46537.29,2026-07-17,APPR001,APPR008,True
1103444,ACC00187,Collateral Return,53199.34,2026-07-20,APPR010,,True
1103445,ACC00557,Wire In,126441.2,2026-07-20,APPR010,,True
1103446,ACC00617,Collateral Pledge,285610.79,2026-07-20,APPR004,APPR009,True
1103447,ACC00322,Collateral Return,51231.58,2026-07-20,APPR002,APPR013,True
1103448,ACC00329,Collateral Return,462276.23,2026-07-20,APPR013,APPR010,True
1103449,ACC00129,Wire Out,279008.34,2026-07-20,APPR005,APPR004,True
1103450,ACC00261,Collateral Pledge,58728.22,2026-07-20,APPR010,,True
1103451,ACC00098,Wire In,55343.22,2026-07-20,APPR006,APPR009,True
1103452,ACC00765,Collateral Pledge,24070.25,2026-07-20,APPR012,APPR003,True
1103453,ACC00125,Wire In,19769.57,2026-07-20,APPR010,APPR004,True
1103454,ACC00657,Collateral Return,247214.1,2026-07-20,APPR008,,True
1103455,ACC00128,Collateral Pledge,189378.51,2026-07-20,APPR014,,True
1103456,ACC00743,Collateral Pledge,79363.67,2026-07-20,APPR003,,True
1103457,ACC00216,Collateral Return,183057.53,2026-07-20,APPR003,APPR011,True
1103458,ACC00468,Collateral Pledge,158614.29,2026-07-20,APPR003,,True
1103459,ACC00073,Collateral Return,511620.75,2026-07-21,APPR005,APPR009,True
1103460,ACC00104,Wire Out,53242.32,2026-07-21,APPR007,,True
1103461,ACC00138,Collateral Return,42584.45,2026-07-21,APPR009,,True
1103462,ACC00212,Collateral Return,298969.06,2026-07-21,APPR013,APPR010,True
1103463,ACC00032,Collateral Return,39473.14,2026-07-21,APPR004,APPR011,True
1103464,ACC00889,Collateral Return,51754.65,2026-07-21,APPR009,APPR004,True
1103465,ACC00565,Wire In,121627.54,2026-07-21,APPR005,,True
1103466,ACC00256,Collateral Return,216752.05,2026-07-21,APPR007,APPR006,True
1103467,ACC00666,Collateral Pledge,35287.93,2026-07-21,APPR010,APPR004,True
1103468,ACC00230,Wire Out,14189.68,2026-07-21,APPR004,APPR005,True
1103469,ACC00820,Wire Out,22768.08,2026-07-21,APPR011,APPR010,True
1103470,ACC00898,Wire In,9463.84,2026-07-21,APPR008,,True
