trade_id,trade_date,account_id,client_segment,security_id,asset_class,side,quantity,execution_price,benchmark_price,order_block_id,allocation_pct,desk,trader_id,execution_timestamp,allocation_timestamp
112169,2026-07-08,ACC00046,HNW,SEC0015,Equity,SELL,15395.0,242.9978,242.9693,BLK37389,0.4171,Alternatives,TR018,2026-07-08 13:20:00,2026-07-08 13:27:00
112170,2026-07-08,ACC00896,Institutional,SEC0018,Equity,SELL,15509.0,243.3393,243.3567,BLK37390,0.3626,Fixed Income,TR006,2026-07-08 14:01:00,2026-07-08 14:08:00
112171,2026-07-08,ACC00704,Institutional,SEC0085,Equity,SELL,15702.0,146.5606,146.5694,BLK37390,0.3667,Equity,TR017,2026-07-08 09:22:00,2026-07-08 09:35:00
112172,2026-07-08,ACC00883,Institutional,SEC0146,ETF,BUY,11396.0,215.2009,215.1988,BLK37390,0.2629,Multi-Asset,TR022,2026-07-08 14:39:00,2026-07-08 14:47:00
112173,2026-07-08,ACC00715,Institutional,SEC0012,Equity,SELL,3567.0,170.4934,170.519,BLK37391,0.1823,Alternatives,TR008,2026-07-08 12:06:00,2026-07-08 12:10:00
112174,2026-07-08,ACC00715,Retail-Advisory,SEC0156,Equity,SELL,8482.0,366.2549,366.1806,BLK37391,0.4706,Multi-Asset,TR014,2026-07-08 11:49:00,2026-07-08 11:56:00
112175,2026-07-08,ACC00593,Institutional,SEC0254,Equity,SELL,5750.0,276.6918,276.6255,BLK37391,0.3294,Equity,TR014,2026-07-08 13:04:00,2026-07-08 13:11:00
112176,2026-07-08,ACC00340,Family Office,SEC0091,ETF,SELL,9298.0,106.507,106.5119,BLK37392,0.5373,Alternatives,TR010,2026-07-08 09:10:00,2026-07-08 09:18:00
112177,2026-07-08,ACC00371,Retail-Advisory,SEC0070,ETF,SELL,7858.0,191.1373,191.0554,BLK37392,0.46,Alternatives,TR006,2026-07-08 14:48:00,2026-07-08 14:53:00
112178,2026-07-08,ACC00200,Family Office,SEC0062,Bond,BUY,139.0,120.0416,120.0672,BLK37392,0.0165,Alternatives,TR001,2026-07-08 12:24:00,2026-07-08 12:40:00
112179,2026-07-08,ACC00227,Institutional,SEC0065,Equity,SELL,3647.0,253.7106,253.7868,BLK37393,0.127,Fixed Income,TR018,2026-07-08 14:01:00,2026-07-08 14:17:00
112180,2026-07-08,ACC00372,Institutional,SEC0319,ETF,BUY,4706.0,265.7007,265.5999,BLK37393,0.1743,Fixed Income,TR002,2026-07-08 11:37:00,2026-07-08 12:00:00
112181,2026-07-08,ACC00586,Retail-Advisory,SEC0103,ETF,BUY,19485.0,92.8909,92.8828,BLK37393,0.6911,Alternatives,TR003,2026-07-08 11:35:00,2026-07-08 11:44:00
112182,2026-07-08,ACC00518,Retail-Advisory,SEC0386,Equity,BUY,7646.0,41.4055,41.4216,BLK37394,0.3031,Fixed Income,TR021,2026-07-08 13:30:00,2026-07-08 13:41:00
112183,2026-07-08,ACC00810,Family Office,SEC0049,Equity,SELL,9342.0,94.7193,94.7836,BLK37394,0.3778,Equity,TR013,2026-07-08 11:08:00,2026-07-08 13:36:00
112184,2026-07-08,ACC00512,Retail-Advisory,SEC0071,Equity,BUY,7764.0,435.0936,435.0136,BLK37394,0.3151,Alternatives,TR007,2026-07-08 10:32:00,2026-07-08 10:56:00
112185,2026-07-08,ACC00617,Family Office,SEC0075,Derivative,SELL,18365.0,39.8769,39.8805,BLK37395,0.4983,Equity,TR021,2026-07-08 10:09:00,2026-07-08 10:35:00
112186,2026-07-08,ACC00451,Retail-Advisory,SEC0008,Equity,SELL,14615.0,312.156,312.3312,BLK37395,0.4063,Equity,TR007,2026-07-08 12:20:00,2026-07-08 12:43:00
112187,2026-07-08,ACC00268,Institutional,SEC0220,Equity,SELL,3998.0,453.7689,453.7601,BLK37395,0.1172,Alternatives,TR020,2026-07-08 09:32:00,2026-07-08 09:57:00
112188,2026-07-08,ACC00496,Retail-Advisory,SEC0049,Bond,SELL,9778.0,282.5654,282.6622,BLK37396,0.224,Equity,TR009,2026-07-08 09:55:00,2026-07-08 10:20:00
112189,2026-07-08,ACC00175,Family Office,SEC0088,Equity,SELL,15722.0,324.3893,324.324,BLK37396,0.3569,Fixed Income,TR008,2026-07-08 09:43:00,2026-07-08 09:58:00
112190,2026-07-08,ACC00436,Family Office,SEC0183,Equity,BUY,18535.0,350.6268,350.7609,BLK37396,0.429,Alternatives,TR017,2026-07-08 11:39:00,2026-07-08 11:43:00
112191,2026-07-08,ACC00052,HNW,SEC0326,ETF,SELL,4037.0,374.5902,374.3313,BLK37397,0.1448,Fixed Income,TR015,2026-07-08 09:06:00,2026-07-08 09:30:00
112192,2026-07-08,ACC00888,Family Office,SEC0005,Equity,BUY,12739.0,101.8058,101.836,BLK37397,0.4697,Multi-Asset,TR024,2026-07-08 09:03:00,2026-07-08 10:36:00
112193,2026-07-08,ACC00779,Institutional,SEC0196,ETF,BUY,10500.0,127.6318,127.6108,BLK37397,0.3758,Multi-Asset,TR020,2026-07-08 09:25:00,2026-07-08 09:40:00
112194,2026-07-08,ACC00008,Retail-Advisory,SEC0172,Equity,SELL,2535.0,121.2076,121.1415,BLK37398,0.2032,Fixed Income,TR005,2026-07-08 10:01:00,2026-07-08 10:15:00
112195,2026-07-08,ACC00690,Family Office,SEC0172,ETF,BUY,2388.0,444.757,445.3293,BLK37398,0.2043,Equity,TR023,2026-07-08 10:33:00,2026-07-08 10:53:00
112196,2026-07-09,ACC00233,HNW,SEC0115,Bond,BUY,7630.0,110.85,110.8061,BLK37398,0.615,Alternatives,TR020,2026-07-09 10:20:00,2026-07-09 10:29:00
112197,2026-07-09,ACC00875,Institutional,SEC0319,Bond,BUY,10310.0,457.1252,457.004,BLK37399,0.3691,Multi-Asset,TR004,2026-07-09 14:44:00,2026-07-09 14:57:00
112198,2026-07-09,ACC00038,Family Office,SEC0069,ETF,BUY,5136.0,242.5358,242.5411,BLK37399,0.1877,Multi-Asset,TR009,2026-07-09 09:50:00,2026-07-09 10:04:00
112199,2026-07-09,ACC00646,HNW,SEC0284,Equity,SELL,12627.0,178.952,178.8344,BLK37399,0.44,Multi-Asset,TR010,2026-07-09 09:26:00,2026-07-09 09:30:00
112200,2026-07-09,ACC00052,Institutional,SEC0321,ETF,SELL,5574.0,436.4019,436.186,BLK37400,0.2874,Equity,TR009,2026-07-09 12:14:00,2026-07-09 16:08:00
112201,2026-07-09,ACC00863,Retail-Advisory,SEC0127,Derivative,SELL,9142.0,259.2025,259.323,BLK37400,0.4655,Multi-Asset,TR017,2026-07-09 09:53:00,2026-07-09 09:59:00
112202,2026-07-09,ACC00570,Family Office,SEC0337,Bond,SELL,4968.0,241.3717,241.5734,BLK37400,0.3418,Fixed Income,TR003,2026-07-09 14:00:00,2026-07-09 16:30:00
112203,2026-07-09,ACC00539,HNW,SEC0382,Equity,BUY,6248.0,128.9134,128.8512,BLK37401,0.2574,Multi-Asset,TR008,2026-07-09 11:21:00,2026-07-09 11:43:00
112204,2026-07-09,ACC00304,Institutional,SEC0373,ETF,BUY,3200.0,163.4545,163.4239,BLK37401,0.1236,Multi-Asset,TR010,2026-07-09 11:01:00,2026-07-09 11:09:00
112205,2026-07-09,ACC00806,HNW,SEC0293,Equity,SELL,15110.0,339.0269,338.8167,BLK37401,0.6252,Equity,TR021,2026-07-09 09:54:00,2026-07-09 10:17:00
112206,2026-07-09,ACC00436,Retail-Advisory,SEC0114,Equity,SELL,9604.0,367.6124,367.5772,BLK37402,0.2492,Multi-Asset,TR014,2026-07-09 09:54:00,2026-07-09 10:12:00
112207,2026-07-09,ACC00753,Retail-Advisory,SEC0038,Equity,SELL,13621.0,499.9018,499.4209,BLK37402,0.3661,Equity,TR019,2026-07-09 10:00:00,2026-07-09 10:18:00
112208,2026-07-09,ACC00113,Retail-Advisory,SEC0390,Bond,SELL,15156.0,342.692,342.7087,BLK37402,0.394,Multi-Asset,TR002,2026-07-09 13:15:00,2026-07-09 13:24:00
112209,2026-07-09,ACC00682,Retail-Advisory,SEC0132,Derivative,SELL,446.0,210.7233,210.6767,BLK37403,0.0306,Alternatives,TR009,2026-07-09 09:42:00,2026-07-09 10:08:00
112210,2026-07-09,ACC00034,Family Office,SEC0285,Bond,SELL,7994.0,48.6384,48.6425,BLK37403,0.6417,Equity,TR007,2026-07-09 12:04:00,2026-07-09 12:21:00
112211,2026-07-09,ACC00466,Family Office,SEC0372,Equity,SELL,3886.0,68.3777,68.3393,BLK37403,0.3064,Equity,TR012,2026-07-09 11:30:00,2026-07-09 11:50:00
112212,2026-07-09,ACC00234,Retail-Advisory,SEC0157,ETF,SELL,1647.0,494.8469,494.8965,BLK37404,0.1287,Fixed Income,TR017,2026-07-09 13:46:00,2026-07-09 13:50:00
112213,2026-07-09,ACC00435,Retail-Advisory,SEC0183,ETF,SELL,152.0,156.3888,156.3573,BLK37404,0.01,Fixed Income,TR007,2026-07-09 10:20:00,2026-07-09 12:37:00
112214,2026-07-09,ACC00686,Family Office,SEC0074,Bond,BUY,11486.0,,378.2783,BLK37404,0.8693,Fixed Income,TR020,2026-07-09 11:34:00,2026-07-09 11:54:00
112215,2026-07-09,ACC00791,Retail-Advisory,SEC0336,Equity,BUY,1942.0,44.6347,44.6204,BLK37405,0.0929,Fixed Income,TR021,2026-07-09 13:00:00,2026-07-09 13:15:00
112216,2026-07-09,ACC00737,Institutional,SEC0203,Equity,SELL,10691.0,84.6979,84.6915,BLK37405,0.5428,Alternatives,TR011,2026-07-09 10:32:00,2026-07-09 10:55:00
112217,2026-07-09,ACC00853,Family Office,SEC0082,Equity,BUY,7179.0,455.9489,455.7169,BLK37405,0.3612,Multi-Asset,TR017,2026-07-09 09:47:00,2026-07-09 10:06:00
112218,2026-07-09,ACC00464,Retail-Advisory,SEC0019,ETF,SELL,8234.0,450.6593,450.6234,BLK37406,0.4434,Equity,TR021,2026-07-09 13:06:00,2026-07-09 13:33:00
112219,2026-07-09,ACC00764,HNW,SEC0248,ETF,BUY,872.0,300.9304,301.0384,BLK37406,0.0508,Equity,TR020,2026-07-09 12:37:00,2026-07-09 13:34:00
112220,2026-07-09,ACC00346,Retail-Advisory,SEC0003,Bond,SELL,9452.0,,48.1772,BLK37406,0.516,Equity,TR023,2026-07-09 10:29:00,2026-07-09 11:17:00
112221,2026-07-09,ACC00253,HNW,SEC0024,ETF,BUY,1926.0,343.8405,343.7568,BLK37407,0.1127,Fixed Income,TR020,2026-07-09 11:31:00,2026-07-09 11:47:00
112222,2026-07-09,ACC00302,Institutional,SEC0398,ETF,BUY,14743.0,276.5963,276.8338,BLK37407,0.8461,Alternatives,TR009,2026-07-09 12:17:00,2026-07-09 12:38:00
112223,2026-07-09,ACC00738,HNW,SEC0346,Bond,SELL,949.0,64.7464,64.7098,BLK37407,0.0441,Equity,TR016,2026-07-09 10:52:00,2026-07-09 11:04:00
112224,2026-07-09,ACC00469,HNW,SEC0337,ETF,SELL,961.0,,68.399,BLK37408,0.032,Multi-Asset,TR016,2026-07-09 13:52:00,2026-07-09 15:57:00
112225,2026-07-09,ACC00414,Institutional,SEC0181,Equity,BUY,9184.0,67.7762,67.7459,BLK37408,0.3575,Alternatives,TR009,2026-07-09 14:52:00,2026-07-09 15:04:00
112226,2026-07-09,ACC00365,Institutional,SEC0043,Equity,SELL,15316.0,154.8251,154.6799,BLK37408,0.6052,Multi-Asset,TR005,2026-07-09 13:36:00,2026-07-09 13:54:00
112227,2026-07-09,ACC00587,Family Office,SEC0291,Equity,BUY,19275.0,137.7421,137.8102,BLK37409,0.4973,Multi-Asset,TR020,2026-07-09 14:40:00,2026-07-09 18:34:00
112228,2026-07-09,ACC00519,Retail-Advisory,SEC0105,Bond,BUY,448.0,233.1292,233.1646,BLK37409,0.01,Equity,TR014,2026-07-09 13:56:00,2026-07-09 14:06:00
112229,2026-07-09,ACC00076,Institutional,SEC0232,ETF,SELL,18349.0,54.721,54.7141,BLK37409,0.4841,Multi-Asset,TR019,2026-07-09 10:01:00,2026-07-09 13:28:00
112230,2026-07-09,ACC00597,Institutional,SEC0014,Bond,SELL,14137.0,488.8679,488.6605,BLK37410,0.3713,Fixed Income,TR023,2026-07-09 10:33:00,2026-07-09 10:53:00
112231,2026-07-09,ACC00246,Institutional,SEC0144,Equity,BUY,12171.0,400.3023,400.3813,BLK37410,0.3114,Alternatives,TR018,2026-07-09 10:40:00,2026-07-09 10:56:00
112232,2026-07-09,ACC00858,Institutional,SEC0263,ETF,SELL,11465.0,336.0936,335.9296,BLK37410,0.3059,Multi-Asset,TR014,2026-07-09 09:12:00,2026-07-09 09:31:00
112233,2026-07-09,ACC00788,Family Office,SEC0379,ETF,SELL,5019.0,242.1292,241.9417,BLK37411,0.1806,Multi-Asset,TR019,2026-07-09 10:14:00,2026-07-09 11:50:00
112234,2026-07-09,ACC00246,HNW,SEC0024,Equity,BUY,15899.0,442.1933,442.2926,BLK37411,0.569,Alternatives,TR017,2026-07-09 12:29:00,2026-07-09 12:52:00
112235,2026-07-09,ACC00329,Institutional,SEC0108,Equity,BUY,6647.0,244.9134,244.9463,BLK37411,0.2419,Fixed Income,TR015,2026-07-09 13:19:00,2026-07-09 13:26:00
112236,2026-07-09,ACC00803,Family Office,SEC0132,ETF,BUY,5293.0,384.7349,384.8822,BLK37412,0.1463,Equity,TR013,2026-07-09 10:03:00,2026-07-09 10:27:00
112237,2026-07-09,ACC00778,Family Office,SEC0213,ETF,SELL,14718.0,346.8227,346.8301,BLK37412,0.5208,Equity,TR003,2026-07-09 09:47:00,2026-07-09 10:04:00
112238,2026-07-09,ACC00496,Family Office,SEC0275,Bond,BUY,12266.0,390.0087,389.9845,BLK37412,0.3907,Fixed Income,TR021,2026-07-09 10:13:00,2026-07-09 10:23:00
112239,2026-07-09,ACC00244,Retail-Advisory,SEC0380,Equity,BUY,13310.0,335.5267,335.3841,BLK37413,0.5534,Fixed Income,TR014,2026-07-09 11:51:00,2026-07-09 12:09:00
112240,2026-07-09,ACC00490,Institutional,SEC0280,Bond,SELL,4768.0,377.0237,376.909,BLK37413,0.1957,Multi-Asset,TR015,2026-07-09 10:13:00,2026-07-09 10:34:00
112241,2026-07-09,ACC00074,Family Office,SEC0269,Equity,SELL,6213.0,377.8349,377.7832,BLK37413,0.2586,Multi-Asset,TR005,2026-07-09 11:44:00,2026-07-09 12:05:00
112242,2026-07-09,ACC00138,Retail-Advisory,SEC0385,Equity,BUY,3118.0,79.9527,79.5474,BLK37414,0.1867,Multi-Asset,TR009,2026-07-09 11:17:00,2026-07-09 11:32:00
112243,2026-07-09,ACC00400,Retail-Advisory,SEC0234,ETF,SELL,7966.0,218.4023,218.4317,BLK37414,0.5068,Alternatives,TR005,2026-07-09 11:55:00,2026-07-09 12:01:00
112244,2026-07-09,ACC00643,HNW,SEC0144,Bond,SELL,4931.0,34.037,34.0144,BLK37414,0.3087,Multi-Asset,TR007,2026-07-09 13:58:00,2026-07-09 14:02:00
112245,2026-07-09,ACC00707,Institutional,SEC0068,ETF,SELL,12756.0,47.7174,47.7158,BLK37415,0.3863,Multi-Asset,TR004,2026-07-09 14:04:00,2026-07-09 14:20:00
112246,2026-07-09,ACC00266,Family Office,SEC0353,Bond,SELL,5484.0,374.4067,374.4095,BLK37415,0.1667,Alternatives,TR001,2026-07-09 12:58:00,2026-07-09 13:12:00
112247,2026-07-09,ACC00072,Institutional,SEC0327,Bond,BUY,14796.0,497.6444,497.8225,BLK37415,0.4481,Equity,TR019,2026-07-09 09:13:00,2026-07-09 09:23:00
112248,2026-07-09,ACC00899,Retail-Advisory,SEC0065,ETF,BUY,442.0,111.5246,111.4869,BLK37416,0.0222,Equity,TR021,2026-07-09 09:13:00,2026-07-09 09:29:00
112249,2026-07-10,ACC00427,HNW,SEC0219,Equity,SELL,18249.0,336.0311,336.0612,BLK37416,0.8742,Fixed Income,TR001,2026-07-10 09:48:00,2026-07-10 10:07:00
112250,2026-07-10,ACC00364,Family Office,SEC0091,ETF,BUY,958.0,264.614,264.6202,BLK37416,0.0514,Alternatives,TR020,2026-07-10 09:40:00,2026-07-10 10:03:00
112251,2026-07-10,ACC00240,Family Office,SEC0023,ETF,SELL,6119.0,271.4204,271.4715,BLK37417,0.2657,Multi-Asset,TR023,2026-07-10 13:27:00,2026-07-10 13:53:00
112252,2026-07-10,ACC00185,Retail-Advisory,SEC0085,Equity,BUY,3230.0,254.3687,254.1476,BLK37417,0.1409,Alternatives,TR006,2026-07-10 12:53:00,2026-07-10 13:07:00
112253,2026-07-10,ACC00374,Retail-Advisory,SEC0244,Equity,SELL,13401.0,48.9354,48.9465,BLK37417,0.5964,Multi-Asset,TR023,2026-07-10 12:14:00,2026-07-10 12:29:00
112254,2026-07-10,ACC00464,Institutional,SEC0317,Equity,SELL,10611.0,383.3278,383.2044,BLK37418,0.4026,Fixed Income,TR015,2026-07-10 11:45:00,2026-07-10 12:07:00
112255,2026-07-10,ACC00731,Family Office,SEC0027,Bond,SELL,3088.0,220.9829,220.9808,BLK37418,0.1071,Multi-Asset,TR006,2026-07-10 10:07:00,2026-07-10 10:34:00
112256,2026-07-10,ACC00812,Institutional,SEC0171,Equity,BUY,13197.0,321.4154,321.4627,BLK37418,0.4918,Equity,TR005,2026-07-10 12:48:00,2026-07-10 13:08:00
112257,2026-07-10,ACC00303,HNW,SEC0042,Equity,SELL,1074.0,415.0407,415.0157,BLK37419,0.1794,Fixed Income,TR021,2026-07-10 11:30:00,2026-07-10 11:56:00
112258,2026-07-10,ACC00243,Retail-Advisory,SEC0119,ETF,SELL,2013.0,165.6977,165.8111,BLK37419,0.3545,Multi-Asset,TR004,2026-07-10 14:06:00,2026-07-10 14:28:00
112259,2026-07-10,ACC00325,Retail-Advisory,SEC0250,Equity,SELL,2616.0,159.2923,159.2222,BLK37419,0.4547,Multi-Asset,TR008,2026-07-10 13:47:00,2026-07-10 13:55:00
112260,2026-07-10,ACC00753,HNW,SEC0324,Equity,SELL,18146.0,356.425,356.4506,BLK37420,0.5887,Alternatives,TR003,2026-07-10 13:42:00,2026-07-10 13:57:00
112261,2026-07-10,ACC00667,Institutional,SEC0111,Equity,SELL,1144.0,298.9748,299.1066,BLK37420,0.0456,Fixed Income,TR014,2026-07-10 09:11:00,2026-07-10 09:14:00
112262,2026-07-10,ACC00027,Institutional,SEC0090,Equity,SELL,11106.0,191.1282,191.012,BLK37420,0.3722,Equity,TR023,2026-07-10 13:36:00,2026-07-10 13:50:00
112263,2026-07-10,ACC00474,Retail-Advisory,SEC0211,Bond,BUY,6210.0,486.0549,485.8948,BLK37421,0.1879,Alternatives,TR016,2026-07-10 11:54:00,2026-07-10 12:04:00
112264,2026-07-10,ACC00225,Family Office,SEC0389,ETF,BUY,13362.0,236.6807,236.6478,BLK37421,0.4172,Alternatives,TR002,2026-07-10 09:09:00,2026-07-10 09:16:00
112265,2026-07-10,ACC00153,HNW,SEC0023,Bond,SELL,12665.0,119.8084,119.7982,BLK37421,0.392,Alternatives,TR013,2026-07-10 13:18:00,2026-07-10 13:30:00
112266,2026-07-10,ACC00869,Family Office,SEC0388,Equity,SELL,11040.0,300.9343,300.8336,BLK37422,0.3584,Equity,TR001,2026-07-10 09:16:00,2026-07-10 09:41:00
112267,2026-07-10,ACC00281,Family Office,SEC0141,ETF,BUY,1553.0,169.8682,169.8077,BLK37422,0.0556,Alternatives,TR024,2026-07-10 12:50:00,2026-07-10 13:06:00
112268,2026-07-10,ACC00677,Family Office,SEC0001,Bond,SELL,18115.0,178.3795,178.4471,BLK37422,0.5921,Multi-Asset,TR015,2026-07-10 12:19:00,2026-07-10 12:30:00
112269,2026-07-10,ACC00774,HNW,SEC0394,Equity,BUY,14778.0,65.0863,65.0819,BLK37423,0.3733,Multi-Asset,TR016,2026-07-10 11:29:00,2026-07-10 11:42:00
112270,2026-07-10,ACC00182,Family Office,SEC0307,Equity,SELL,15599.0,489.4263,489.3749,BLK37423,0.4083,Alternatives,TR005,2026-07-10 14:25:00,2026-07-10 14:38:00
112271,2026-07-10,ACC00601,Family Office,SEC0239,Equity,BUY,9209.0,314.8986,314.9966,BLK37423,0.2324,Fixed Income,TR019,2026-07-10 09:30:00,2026-07-10 09:38:00
112272,2026-07-10,ACC00470,Retail-Advisory,SEC0219,Equity,SELL,3263.0,196.3937,196.3173,BLK37424,0.1513,Alternatives,TR023,2026-07-10 10:17:00,2026-07-10 10:38:00
112273,2026-07-10,ACC00567,Family Office,SEC0327,Bond,SELL,13379.0,297.1304,297.2579,BLK37424,0.6125,Fixed Income,TR006,2026-07-10 12:54:00,2026-07-10 13:03:00
112274,2026-07-10,ACC00685,HNW,SEC0381,ETF,SELL,4809.0,355.8529,355.9698,BLK37424,0.2381,Alternatives,TR001,2026-07-10 09:27:00,2026-07-10 09:40:00
112275,2026-07-10,ACC00610,Family Office,SEC0266,ETF,BUY,14387.0,357.8517,358.0096,BLK37425,0.4548,Equity,TR001,2026-07-10 13:11:00,2026-07-10 13:36:00
112276,2026-07-10,ACC00164,Family Office,SEC0130,Bond,SELL,13623.0,113.7785,113.7544,BLK37425,0.4453,Alternatives,TR006,2026-07-10 09:30:00,2026-07-10 09:50:00
112277,2026-07-10,ACC00890,Institutional,SEC0265,ETF,BUY,3134.0,338.0718,336.95,BLK37425,0.0946,Fixed Income,TR010,2026-07-10 12:56:00,2026-07-10 13:08:00
112278,2026-07-10,ACC00557,HNW,SEC0207,Bond,SELL,19696.0,91.5148,91.4861,BLK37426,0.4269,Multi-Asset,TR023,2026-07-10 12:12:00,2026-07-10 12:15:00
112279,2026-07-10,ACC00242,HNW,SEC0258,ETF,SELL,14730.0,373.9217,373.6253,BLK37426,0.3236,Equity,TR002,2026-07-10 10:28:00,2026-07-10 10:36:00
112280,2026-07-10,ACC00827,Institutional,SEC0052,ETF,SELL,11657.0,226.4634,226.5261,BLK37426,0.2673,Multi-Asset,TR020,2026-07-10 13:24:00,2026-07-10 13:33:00
112281,2026-07-10,ACC00230,Retail-Advisory,SEC0034,Equity,BUY,8886.0,144.4619,144.5151,BLK37427,0.2334,Equity,TR016,2026-07-10 13:33:00,2026-07-10 13:49:00
112282,2026-07-10,ACC00048,Retail-Advisory,SEC0134,ETF,SELL,18945.0,75.061,75.0404,BLK37427,0.5175,Equity,TR015,2026-07-10 13:10:00,2026-07-10 14:59:00
112283,2026-07-10,ACC00605,Family Office,SEC0014,Equity,BUY,9428.0,59.0857,59.1052,BLK37427,0.249,Alternatives,TR002,2026-07-10 10:43:00,2026-07-10 10:56:00
112284,2026-07-10,ACC00478,Retail-Advisory,SEC0170,Bond,SELL,13559.0,453.2956,453.4356,BLK37428,0.369,Multi-Asset,TR002,2026-07-10 09:39:00,2026-07-10 09:42:00
112285,2026-07-10,ACC00014,HNW,SEC0380,ETF,SELL,13763.0,227.8141,227.5676,BLK37428,0.3659,Equity,TR013,2026-07-10 09:30:00,2026-07-10 09:32:00
112286,2026-07-10,ACC00336,Family Office,SEC0259,Bond,BUY,9633.0,129.9777,130.0109,BLK37428,0.2618,Multi-Asset,TR009,2026-07-10 12:58:00,2026-07-10 13:10:00
112287,2026-07-10,ACC00078,Family Office,SEC0065,ETF,BUY,3283.0,257.4462,257.4251,BLK37429,0.1005,Alternatives,TR021,2026-07-10 10:04:00,2026-07-10 12:55:00
112288,2026-07-10,ACC00362,HNW,SEC0215,Equity,SELL,16376.0,169.4358,169.3808,BLK37429,0.4886,Equity,TR013,2026-07-10 12:51:00,2026-07-10 15:05:00
112289,2026-07-10,ACC00341,Institutional,SEC0094,Equity,BUY,14223.0,195.4587,195.4061,BLK37429,0.4247,Fixed Income,TR001,2026-07-10 11:15:00,2026-07-10 11:40:00
112290,2026-07-10,ACC00481,Retail-Advisory,SEC0202,Equity,SELL,15002.0,490.7776,490.9899,BLK37430,0.5859,Equity,TR001,2026-07-10 14:34:00,2026-07-10 14:48:00
112291,2026-07-10,ACC00278,Retail-Advisory,SEC0333,Equity,BUY,7911.0,287.2714,287.3704,BLK37430,0.3067,Alternatives,TR023,2026-07-10 12:01:00,2026-07-10 12:13:00
112292,2026-07-10,ACC00490,Family Office,SEC0278,Equity,BUY,2676.0,361.6962,361.3646,BLK37430,0.1111,Alternatives,TR010,2026-07-10 09:16:00,2026-07-10 09:19:00
112293,2026-07-10,ACC00316,Institutional,SEC0295,ETF,SELL,15179.0,325.1994,325.0776,BLK37431,0.4142,Equity,TR015,2026-07-10 12:33:00,2026-07-10 12:47:00
112294,2026-07-10,ACC00645,Family Office,SEC0003,Equity,BUY,7088.0,375.0999,375.0076,BLK37431,0.1821,Equity,TR005,2026-07-10 10:32:00,2026-07-10 10:44:00
112295,2026-07-10,ACC00817,Family Office,SEC0302,Derivative,BUY,15199.0,392.3598,392.3339,BLK37431,0.405,Alternatives,TR003,2026-07-10 13:20:00,2026-07-10 13:30:00
112296,2026-07-10,ACC00176,Family Office,SEC0171,Equity,SELL,4940.0,372.517,372.3834,BLK37432,0.1758,Multi-Asset,TR024,2026-07-10 13:02:00,2026-07-10 13:10:00
112297,2026-07-10,ACC00803,Institutional,SEC0393,Derivative,BUY,12382.0,55.1207,55.1327,BLK37432,0.4512,Alternatives,TR007,2026-07-10 09:40:00,2026-07-10 09:51:00
112298,2026-07-10,ACC00364,Family Office,SEC0322,Equity,SELL,10241.0,36.7371,36.4677,BLK37432,0.3679,Equity,TR008,2026-07-10 10:13:00,2026-07-10 10:24:00
112299,2026-07-10,ACC00052,HNW,SEC0337,ETF,SELL,15646.0,244.1354,244.0854,BLK37433,0.4622,Multi-Asset,TR023,2026-07-10 11:56:00,2026-07-10 12:43:00
112300,2026-07-10,ACC00683,Institutional,SEC0342,Bond,SELL,308.0,162.3287,162.2282,BLK37433,0.015,Fixed Income,TR008,2026-07-10 10:07:00,2026-07-10 10:20:00
112301,2026-07-10,ACC00522,HNW,SEC0075,Equity,BUY,17984.0,477.4761,477.8242,BLK37433,0.5197,Fixed Income,TR001,2026-07-10 12:45:00,2026-07-10 13:05:00
112302,2026-07-10,ACC00857,Retail-Advisory,SEC0271,Bond,SELL,1256.0,338.3376,338.1993,BLK37434,0.081,Multi-Asset,TR019,2026-07-10 13:20:00,2026-07-10 13:29:00
112303,2026-07-13,ACC00024,Family Office,SEC0247,Equity,BUY,6756.0,388.0777,388.341,BLK37434,0.4546,Equity,TR013,2026-07-13 10:51:00,2026-07-13 11:06:00
112304,2026-07-13,ACC00743,Family Office,SEC0186,Bond,SELL,6856.0,148.5337,148.5732,BLK37434,0.4561,Fixed Income,TR006,2026-07-13 12:04:00,2026-07-13 12:07:00
112305,2026-07-13,ACC00404,Family Office,SEC0201,Bond,SELL,2934.0,297.7931,297.6723,BLK37435,0.2777,Alternatives,TR015,2026-07-13 10:04:00,2026-07-13 10:22:00
112306,2026-07-13,ACC00054,Family Office,SEC0165,Bond,BUY,5082.0,115.0665,115.1451,BLK37435,0.4697,Multi-Asset,TR005,2026-07-13 14:39:00,2026-07-13 15:04:00
112307,2026-07-13,ACC00085,Family Office,SEC0261,ETF,SELL,2657.0,178.8949,179.0622,BLK37435,0.2513,Multi-Asset,TR004,2026-07-13 09:43:00,2026-07-13 09:49:00
112308,2026-07-13,ACC00665,Retail-Advisory,SEC0016,Equity,SELL,17314.0,332.3697,332.2805,BLK37436,0.6381,Equity,TR020,2026-07-13 12:34:00,2026-07-13 12:39:00
112309,2026-07-13,ACC00144,HNW,SEC0251,Bond,BUY,9144.0,258.9289,258.9675,BLK37436,0.3324,Multi-Asset,TR002,2026-07-13 09:26:00,2026-07-13 12:02:00
112310,2026-07-13,ACC00026,HNW,SEC0310,ETF,BUY,663.0,108.9935,109.0317,BLK37436,0.0165,Fixed Income,TR014,2026-07-13 10:18:00,2026-07-13 10:23:00
