price_id,fund_id,price_date,price,prior_price,independent_source_price,break_identified_date,break_resolved_date
904124,FUND004,2026-06-16,74.9403,74.7862,74.9492,,
904125,FUND005,2026-06-16,218.1685,217.208,218.1277,,
904126,FUND006,2026-06-16,216.6542,215.2723,216.7001,,
904127,FUND007,2026-06-16,172.7994,173.6037,175.0427,2026-06-16,2026-06-18
904128,FUND008,2026-06-16,55.3238,55.0696,55.308,,
904129,FUND009,2026-06-16,206.7119,206.4966,206.5323,,
904130,FUND010,2026-06-16,117.9717,117.9672,117.8884,,
904131,FUND011,2026-06-16,157.3014,157.383,157.2396,,
904132,FUND012,2026-06-16,146.7081,147.9199,146.5756,,
904133,FUND013,2026-06-16,169.629,169.5278,171.2174,2026-06-16,2026-06-17
904134,FUND014,2026-06-16,126.6814,127.132,126.6828,,
904135,FUND015,2026-06-16,149.8149,149.4863,149.9001,,
904136,FUND016,2026-06-16,24.322,24.4777,24.3529,,
904137,FUND017,2026-06-16,24.5824,24.5369,24.567,,
904138,FUND018,2026-06-16,236.3987,236.6758,236.3941,,
904139,FUND019,2026-06-16,155.6867,155.3718,155.6876,,
904140,FUND020,2026-06-16,135.6872,135.3886,135.7779,,
904141,FUND001,2026-06-17,31.397,31.3497,31.4105,,
904142,FUND002,2026-06-17,153.4659,152.9479,153.7249,,
904143,FUND003,2026-06-17,220.0911,220.8954,220.0637,,
904144,FUND004,2026-06-17,75.0745,74.9403,75.1009,,
904145,FUND005,2026-06-17,218.9855,218.1685,218.9987,,
904146,FUND006,2026-06-17,215.7282,216.6542,215.71,,
904147,FUND007,2026-06-17,172.4295,172.7994,172.634,,
904148,FUND008,2026-06-17,55.4637,55.3238,55.4152,,
904149,FUND009,2026-06-17,206.1887,206.7119,206.2013,,
904150,FUND010,2026-06-17,118.4445,117.9717,119.3481,2026-06-17,2026-06-19
904151,FUND011,2026-06-17,157.0819,157.3014,156.9476,,
904152,FUND012,2026-06-17,147.3736,146.7081,147.5213,,
904153,FUND013,2026-06-17,169.2678,169.629,169.3609,,
904154,FUND014,2026-06-17,127.0403,126.6814,127.0461,,
904155,FUND015,2026-06-17,149.9957,149.8149,149.8994,,
904156,FUND016,2026-06-17,24.2727,24.322,24.2706,,
904157,FUND017,2026-06-17,24.555,24.5824,24.5492,,
904158,FUND018,2026-06-17,236.5165,236.3987,236.4438,,
904159,FUND019,2026-06-17,156.4802,155.6867,156.3927,,
904160,FUND020,2026-06-17,136.0405,135.6872,136.0078,,
904161,FUND001,2026-06-18,31.3814,31.397,31.3776,,
904162,FUND002,2026-06-18,153.6146,153.4659,153.6213,,
904163,FUND003,2026-06-18,220.0932,220.0911,219.9224,,
904164,FUND004,2026-06-18,74.701,75.0745,74.6789,,
904165,FUND005,2026-06-18,217.6334,218.9855,217.7568,,
904166,FUND006,2026-06-18,215.1696,215.7282,215.2569,,
904167,FUND007,2026-06-18,172.5655,172.4295,172.7403,,
904168,FUND008,2026-06-18,55.7584,55.4637,55.7273,,
904169,FUND009,2026-06-18,207.3729,206.1887,207.4727,,
904170,FUND010,2026-06-18,119.1118,118.4445,119.1631,,
904171,FUND011,2026-06-18,156.917,157.0819,156.7453,,
904172,FUND012,2026-06-18,147.2374,147.3736,147.2762,,
904173,FUND013,2026-06-18,169.4253,169.2678,169.3581,,
904174,FUND014,2026-06-18,127.2306,127.0403,127.3201,,
904175,FUND015,2026-06-18,150.4718,149.9957,150.437,,
904176,FUND016,2026-06-18,24.3662,24.2727,24.3529,,
904177,FUND017,2026-06-18,24.3108,24.555,24.5965,2026-06-18,2026-06-20
904178,FUND018,2026-06-18,235.8562,236.5165,235.8369,,
904179,FUND019,2026-06-18,156.5377,156.4802,156.5431,,
904180,FUND020,2026-06-18,137.0002,136.0405,136.9279,,
904181,FUND001,2026-06-19,31.2079,31.3814,30.9763,2026-06-19,2026-06-20
904182,FUND002,2026-06-19,152.6546,153.6146,152.6977,,
904183,FUND003,2026-06-19,220.7249,220.0932,220.6695,,
904184,FUND004,2026-06-19,74.8684,74.701,74.8418,,
904185,FUND005,2026-06-19,218.8525,217.6334,218.9311,,
904186,FUND006,2026-06-19,214.556,215.1696,214.6321,,
904187,FUND007,2026-06-19,172.4602,172.5655,172.3485,,
904188,FUND008,2026-06-19,55.2022,55.7584,55.2153,,
904189,FUND009,2026-06-19,206.3417,207.3729,206.3963,,
904190,FUND010,2026-06-19,119.3298,119.1118,119.2903,,
904191,FUND011,2026-06-19,156.7148,156.917,156.6696,,
904192,FUND012,2026-06-19,147.0703,147.2374,147.0073,,
904193,FUND013,2026-06-19,170.179,169.4253,170.2019,,
904194,FUND014,2026-06-19,126.6654,127.2306,126.7564,,
904195,FUND015,2026-06-19,151.2403,150.4718,151.167,,
904196,FUND016,2026-06-19,24.1999,24.3662,24.2036,,
904197,FUND017,2026-06-19,24.2962,24.3108,24.2738,,
904198,FUND018,2026-06-19,235.4879,235.8562,235.2461,,
904199,FUND019,2026-06-19,155.8109,156.5377,155.7701,,
904200,FUND020,2026-06-19,137.2991,137.0002,137.3844,,
904201,FUND001,2026-06-22,31.2737,31.2079,31.2929,,
904202,FUND002,2026-06-22,151.6421,152.6546,151.7211,,
904203,FUND003,2026-06-22,223.0919,220.7249,223.2558,,
904204,FUND004,2026-06-22,74.6073,74.8684,74.6656,,
904205,FUND005,2026-06-22,220.7778,218.8525,220.7098,,
904206,FUND006,2026-06-22,214.8461,214.556,214.8065,,
904207,FUND007,2026-06-22,172.5579,172.4602,172.5047,,
904208,FUND008,2026-06-22,54.898,55.2022,54.8582,,
904209,FUND009,2026-06-22,206.4886,206.3417,206.8801,,
904210,FUND010,2026-06-22,119.3753,119.3298,119.3998,,
904211,FUND011,2026-06-22,156.9287,156.7148,156.926,,
904212,FUND012,2026-06-22,146.5465,147.0703,146.5115,,
904213,FUND013,2026-06-22,170.4934,170.179,170.4939,,
904214,FUND014,2026-06-22,126.7294,126.6654,126.6894,,
904215,FUND015,2026-06-22,151.0435,151.2403,151.0798,,
904216,FUND016,2026-06-22,24.2777,24.1999,24.2707,,
904217,FUND017,2026-06-22,24.425,24.2962,24.4518,,
904218,FUND018,2026-06-22,234.4493,235.4879,234.4126,,
904219,FUND019,2026-06-22,155.574,155.8109,155.7186,,
904220,FUND020,2026-06-22,137.3184,137.2991,137.4311,,
904221,FUND001,2026-06-23,31.316,31.2737,31.446,2026-06-23,2026-06-24
904222,FUND002,2026-06-23,151.0555,151.6421,150.8888,,
904223,FUND003,2026-06-23,221.5442,223.0919,221.8458,,
904224,FUND004,2026-06-23,75.171,74.6073,75.198,,
904225,FUND005,2026-06-23,220.9934,220.7778,220.9191,,
904226,FUND006,2026-06-23,214.4685,214.8461,214.3068,,
904227,FUND007,2026-06-23,173.2974,172.5579,173.2977,,
904228,FUND008,2026-06-23,54.8666,54.898,54.8842,,
904229,FUND009,2026-06-23,205.9972,206.4886,205.9849,,
904230,FUND010,2026-06-23,118.9525,119.3753,119.0278,,
904231,FUND011,2026-06-23,156.2205,156.9287,156.1007,,
904232,FUND012,2026-06-23,145.1854,146.5465,145.0694,,
904233,FUND013,2026-06-23,171.257,170.4934,171.1475,,
904234,FUND014,2026-06-23,126.9859,126.7294,126.9787,,
904235,FUND015,2026-06-23,151.1604,151.0435,151.3218,,
904236,FUND016,2026-06-23,24.2874,24.2777,24.3052,,
904237,FUND017,2026-06-23,24.4686,24.425,24.4542,,
904238,FUND018,2026-06-23,233.2932,234.4493,233.2628,,
904239,FUND019,2026-06-23,155.9999,155.574,155.9515,,
904240,FUND020,2026-06-23,138.6979,137.3184,138.8162,,
904241,FUND001,2026-06-24,31.2181,31.316,31.1998,,
904242,FUND002,2026-06-24,151.0081,151.0555,150.9552,,
904243,FUND003,2026-06-24,220.8589,221.5442,220.654,,
904244,FUND004,2026-06-24,75.2185,75.171,75.3085,,
904245,FUND005,2026-06-24,221.2395,220.9934,221.1339,,
904246,FUND006,2026-06-24,215.4976,214.4685,215.4936,,
904247,FUND007,2026-06-24,173.7495,173.2974,173.6879,,
904248,FUND008,2026-06-24,55.1253,54.8666,55.1415,,
904249,FUND009,2026-06-24,204.8011,205.9972,204.7452,,
904250,FUND010,2026-06-24,118.7655,118.9525,118.7837,,
904251,FUND011,2026-06-24,156.8744,156.2205,156.9327,,
904252,FUND012,2026-06-24,145.4178,145.1854,145.3475,,
904253,FUND013,2026-06-24,171.0917,171.257,171.1671,,
904254,FUND014,2026-06-24,127.7619,126.9859,127.675,,
904255,FUND015,2026-06-24,151.275,151.1604,151.2155,,
904256,FUND016,2026-06-24,24.2528,24.2874,24.2504,,
904257,FUND017,2026-06-24,24.5098,24.4686,24.5015,,
904258,FUND018,2026-06-24,233.6899,233.2932,233.4946,,
904259,FUND019,2026-06-24,155.9326,155.9999,155.949,,
904260,FUND020,2026-06-24,139.5826,138.6979,139.5407,,
904261,FUND001,2026-06-25,31.3086,31.2181,31.3136,,
904262,FUND002,2026-06-25,150.3434,151.0081,150.3214,,
904263,FUND003,2026-06-25,221.9142,220.8589,222.0422,,
904264,FUND004,2026-06-25,74.5667,75.2185,74.5818,,
904265,FUND005,2026-06-25,219.9783,221.2395,220.0658,,
904266,FUND006,2026-06-25,215.6599,215.4976,215.8448,,
904267,FUND007,2026-06-25,173.7811,173.7495,173.7577,,
904268,FUND008,2026-06-25,55.1355,55.1253,55.1731,,
904269,FUND009,2026-06-25,204.8497,204.8011,205.0077,,
904270,FUND010,2026-06-25,118.72,118.7655,118.6064,,
904271,FUND011,2026-06-25,156.5477,156.8744,156.6936,,
904272,FUND012,2026-06-25,146.1359,145.4178,145.933,,
904273,FUND013,2026-06-25,170.9483,171.0917,171.0618,,
904274,FUND014,2026-06-25,127.6576,127.7619,127.5725,,
904275,FUND015,2026-06-25,150.9285,151.275,150.7942,,
904276,FUND016,2026-06-25,24.3184,24.2528,24.3105,,
904277,FUND017,2026-06-25,24.4545,24.5098,24.4741,,
904278,FUND018,2026-06-25,233.5445,233.6899,233.478,,
904279,FUND019,2026-06-25,156.8525,155.9326,156.9888,,
904280,FUND020,2026-06-25,138.72,139.5826,138.6863,,
904281,FUND001,2026-06-26,31.4185,31.3086,31.425,,
904282,FUND002,2026-06-26,151.3725,150.3434,151.442,,
904283,FUND003,2026-06-26,221.7889,221.9142,221.8003,,
904284,FUND004,2026-06-26,74.2569,74.5667,74.2542,,
904285,FUND005,2026-06-26,220.0109,219.9783,219.897,,
904286,FUND006,2026-06-26,215.6495,215.6599,215.6894,,
904287,FUND007,2026-06-26,173.8607,173.7811,173.8025,,
904288,FUND008,2026-06-26,55.2668,55.1355,55.2458,,
904289,FUND009,2026-06-26,205.2231,204.8497,204.9466,,
904290,FUND010,2026-06-26,117.9793,118.72,118.0108,,
904291,FUND011,2026-06-26,156.871,156.5477,156.9121,,
904292,FUND012,2026-06-26,145.9883,146.1359,145.9581,,
904293,FUND013,2026-06-26,170.5028,170.9483,170.4825,,
904294,FUND014,2026-06-26,128.3344,127.6576,128.3884,,
904295,FUND015,2026-06-26,150.8415,150.9285,150.7872,,
904296,FUND016,2026-06-26,24.4036,24.3184,24.3694,,
904297,FUND017,2026-06-26,24.5886,24.4545,24.5721,,
904298,FUND018,2026-06-26,232.2411,233.5445,232.3099,,
904299,FUND019,2026-06-26,157.467,156.8525,157.5023,,
904300,FUND020,2026-06-26,138.4539,138.72,138.6154,,
904301,FUND001,2026-06-29,31.2805,31.4185,31.2813,,
904302,FUND002,2026-06-29,152.2352,151.3725,152.2612,,
904303,FUND003,2026-06-29,220.6034,221.7889,220.7562,,
904304,FUND004,2026-06-29,74.1413,74.2569,74.1465,,
904305,FUND005,2026-06-29,220.5829,220.0109,220.7696,,
904306,FUND006,2026-06-29,214.6541,215.6495,214.6708,,
904307,FUND007,2026-06-29,174.1579,173.8607,174.1499,,
904308,FUND008,2026-06-29,55.0377,55.2668,55.0116,,
904309,FUND009,2026-06-29,205.9191,205.2231,205.8862,,
904310,FUND010,2026-06-29,117.8648,117.9793,117.8467,,
904311,FUND011,2026-06-29,156.1259,156.871,156.1773,,
904312,FUND012,2026-06-29,145.2148,145.9883,145.341,,
904313,FUND013,2026-06-29,170.2583,170.5028,170.3097,,
904314,FUND014,2026-06-29,128.786,128.3344,128.8168,,
904315,FUND015,2026-06-29,150.8313,150.8415,150.9837,,
904316,FUND016,2026-06-29,24.2632,24.4036,24.2348,,
904317,FUND017,2026-06-29,24.5466,24.5886,24.6963,2026-06-29,2026-07-01
904318,FUND018,2026-06-29,231.6431,232.2411,231.7798,,
904319,FUND019,2026-06-29,159.057,157.467,158.9893,,
904320,FUND020,2026-06-29,138.7471,138.4539,138.6932,,
904321,FUND001,2026-06-30,31.0911,31.2805,31.0548,,
904322,FUND002,2026-06-30,152.0527,152.2352,152.1209,,
904323,FUND003,2026-06-30,220.7897,220.6034,220.77,,
904324,FUND004,2026-06-30,74.3654,74.1413,74.3108,,
904325,FUND005,2026-06-30,220.453,220.5829,220.6327,,
904326,FUND006,2026-06-30,213.1999,214.6541,213.2872,,
904327,FUND007,2026-06-30,174.6543,174.1579,174.6853,,
904328,FUND008,2026-06-30,55.2208,55.0377,55.2137,,
904329,FUND009,2026-06-30,206.4169,205.9191,206.2476,,
904330,FUND010,2026-06-30,118.1238,117.8648,118.1988,,
904331,FUND011,2026-06-30,155.3445,156.1259,155.3639,,
904332,FUND012,2026-06-30,146.0567,145.2148,146.0028,,
904333,FUND013,2026-06-30,170.7191,170.2583,170.7464,,
904334,FUND014,2026-06-30,130.1815,128.786,130.3616,,
904335,FUND015,2026-06-30,151.1191,150.8313,150.9898,,
904336,FUND016,2026-06-30,24.2752,24.2632,24.2811,,
904337,FUND017,2026-06-30,24.4801,24.5466,24.4799,,
904338,FUND018,2026-06-30,230.8219,231.6431,230.6373,,
904339,FUND019,2026-06-30,157.7014,159.057,157.576,,
904340,FUND020,2026-06-30,139.3372,138.7471,139.4303,,
904341,FUND001,2026-07-01,31.1693,31.0911,31.1552,,
904342,FUND002,2026-07-01,152.179,152.0527,152.4217,,
904343,FUND003,2026-07-01,220.2822,220.7897,220.3271,,
904344,FUND004,2026-07-01,74.6235,74.3654,74.5929,,
904345,FUND005,2026-07-01,218.8344,220.453,218.8019,,
904346,FUND006,2026-07-01,213.6537,213.1999,213.5408,,
904347,FUND007,2026-07-01,174.6053,174.6543,174.6662,,
904348,FUND008,2026-07-01,55.1529,55.2208,55.1378,,
904349,FUND009,2026-07-01,206.6034,206.4169,206.8223,,
904350,FUND010,2026-07-01,117.8142,118.1238,117.7315,,
904351,FUND011,2026-07-01,155.9945,155.3445,155.9365,,
904352,FUND012,2026-07-01,146.1931,146.0567,146.296,,
904353,FUND013,2026-07-01,171.2019,170.7191,171.3254,,
904354,FUND014,2026-07-01,129.7011,130.1815,129.8256,,
904355,FUND015,2026-07-01,151.2115,151.1191,151.1397,,
904356,FUND016,2026-07-01,24.0334,24.2752,24.0224,,
904357,FUND017,2026-07-01,24.3859,24.4801,24.3808,,
904358,FUND018,2026-07-01,231.2802,230.8219,231.204,,
904359,FUND019,2026-07-01,158.1323,157.7014,158.3453,,
904360,FUND020,2026-07-01,139.8864,139.3372,140.0554,,
904361,FUND001,2026-07-02,31.2575,31.1693,31.2518,,
904362,FUND002,2026-07-02,152.421,152.179,152.4214,,
904363,FUND003,2026-07-02,220.1387,220.2822,220.1025,,
904364,FUND004,2026-07-02,74.673,74.6235,74.623,,
904365,FUND005,2026-07-02,220.1261,218.8344,220.1143,,
904366,FUND006,2026-07-02,214.6626,213.6537,214.632,,
904367,FUND007,2026-07-02,174.678,174.6053,174.6643,,
904368,FUND008,2026-07-02,55.1211,55.1529,55.1402,,
904369,FUND009,2026-07-02,206.8809,206.6034,206.8478,,
904370,FUND010,2026-07-02,118.1633,117.8142,118.0641,,
904371,FUND011,2026-07-02,156.1233,155.9945,156.1673,,
904372,FUND012,2026-07-02,145.6322,146.1931,145.5962,,
904373,FUND013,2026-07-02,171.6871,171.2019,171.6966,,
904374,FUND014,2026-07-02,129.9481,129.7011,129.9439,,
904375,FUND015,2026-07-02,151.5053,151.2115,151.5327,,
904376,FUND016,2026-07-02,24.1062,24.0334,24.0989,,
904377,FUND017,2026-07-02,24.1856,24.3859,24.2221,,
904378,FUND018,2026-07-02,232.1617,231.2802,232.0847,,
904379,FUND019,2026-07-02,157.9672,158.1323,157.8553,,
904380,FUND020,2026-07-02,139.3616,139.8864,139.3327,,
904381,FUND001,2026-07-03,31.4108,31.2575,31.4167,,
904382,FUND002,2026-07-03,152.4691,152.421,152.4614,,
904383,FUND003,2026-07-03,221.3936,220.1387,221.5393,,
904384,FUND004,2026-07-03,74.765,74.673,74.7751,,
904385,FUND005,2026-07-03,219.2637,220.1261,219.1473,,
904386,FUND006,2026-07-03,213.0466,214.6626,212.8898,,
904387,FUND007,2026-07-03,174.9134,174.678,173.931,2026-07-03,2026-07-04
904388,FUND008,2026-07-03,54.9816,55.1211,54.9967,,
904389,FUND009,2026-07-03,207.056,206.8809,206.9436,,
904390,FUND010,2026-07-03,118.0185,118.1633,117.9805,,
904391,FUND011,2026-07-03,156.4618,156.1233,156.4477,,
904392,FUND012,2026-07-03,146.3385,145.6322,146.3713,,
904393,FUND013,2026-07-03,172.4644,171.6871,172.5312,,
904394,FUND014,2026-07-03,130.546,129.9481,130.6438,,
904395,FUND015,2026-07-03,152.1022,151.5053,152.7105,2026-07-03,2026-07-04
904396,FUND016,2026-07-03,24.0516,24.1062,24.0482,,
904397,FUND017,2026-07-03,23.9393,24.1856,23.9244,,
904398,FUND018,2026-07-03,232.1265,232.1617,231.8336,,
904399,FUND019,2026-07-03,157.6301,157.9672,157.6783,,
904400,FUND020,2026-07-03,138.6809,139.3616,138.7275,,
904401,FUND001,2026-07-06,31.5096,31.4108,31.5033,,
904402,FUND002,2026-07-06,152.9386,152.4691,153.0274,,
904403,FUND003,2026-07-06,222.5586,221.3936,222.3828,,
904404,FUND004,2026-07-06,74.6945,74.765,74.6715,,
904405,FUND005,2026-07-06,220.5214,219.2637,220.6605,,
904406,FUND006,2026-07-06,212.3626,213.0466,212.4356,,
904407,FUND007,2026-07-06,174.3214,174.9134,174.3007,,
904408,FUND008,2026-07-06,55.3557,54.9816,55.3353,,
904409,FUND009,2026-07-06,206.4807,207.056,206.1845,,
904410,FUND010,2026-07-06,118.3126,118.0185,118.3326,,
904411,FUND011,2026-07-06,156.8137,156.4618,156.7402,,
904412,FUND012,2026-07-06,146.4924,146.3385,146.7023,,
904413,FUND013,2026-07-06,171.8313,172.4644,171.8826,,
904414,FUND014,2026-07-06,129.7745,130.546,129.7233,,
904415,FUND015,2026-07-06,152.7105,152.1022,152.6632,,
904416,FUND016,2026-07-06,24.1685,24.0516,24.1354,,
904417,FUND017,2026-07-06,23.8984,23.9393,23.9079,,
904418,FUND018,2026-07-06,232.6186,232.1265,232.5381,,
904419,FUND019,2026-07-06,157.3822,157.6301,157.6913,,
904420,FUND020,2026-07-06,138.4795,138.6809,138.5616,,
904421,FUND001,2026-07-07,31.408,31.5096,31.3891,,
904422,FUND002,2026-07-07,154.0851,152.9386,153.3506,2026-07-07,2026-07-08
904423,FUND003,2026-07-07,222.745,222.5586,222.6971,,
904424,FUND004,2026-07-07,74.6966,74.6945,74.7771,,
904425,FUND005,2026-07-07,219.2891,220.5214,219.2748,,
904426,FUND006,2026-07-07,212.4606,212.3626,212.3992,,
904427,FUND007,2026-07-07,173.9839,174.3214,173.9717,,
904428,FUND008,2026-07-07,55.7371,55.3557,55.7162,,
904429,FUND009,2026-07-07,207.9706,206.4807,207.9235,,
904430,FUND010,2026-07-07,118.3183,118.3126,118.3587,,
904431,FUND011,2026-07-07,157.1144,156.8137,157.0404,,
904432,FUND012,2026-07-07,145.7371,146.4924,145.8999,,
904433,FUND013,2026-07-07,171.8107,171.8313,171.7631,,
904434,FUND014,2026-07-07,129.783,129.7745,129.8571,,
904435,FUND015,2026-07-07,152.4557,152.7105,152.3375,,
904436,FUND016,2026-07-07,24.1796,24.1685,24.1915,,
904437,FUND017,2026-07-07,23.8995,23.8984,23.6665,2026-07-07,2026-07-09
904438,FUND018,2026-07-07,232.7305,232.6186,232.4278,,
904439,FUND019,2026-07-07,156.9343,157.3822,156.914,,
904440,FUND020,2026-07-07,137.581,138.4795,137.6537,,
904441,FUND001,2026-07-08,31.0592,31.408,31.0611,,
904442,FUND002,2026-07-08,153.3576,154.0851,153.4141,,
904443,FUND003,2026-07-08,224.4217,222.745,224.3695,,
904444,FUND004,2026-07-08,74.4541,74.6966,74.4114,,
904445,FUND005,2026-07-08,219.3483,219.2891,219.4231,,
904446,FUND006,2026-07-08,212.7223,212.4606,212.6881,,
904447,FUND007,2026-07-08,173.7666,173.9839,173.6402,,
904448,FUND008,2026-07-08,55.5178,55.7371,55.512,,
904449,FUND009,2026-07-08,208.2765,207.9706,208.442,,
904450,FUND010,2026-07-08,118.5298,118.3183,118.4888,,
904451,FUND011,2026-07-08,156.8825,157.1144,156.8105,,
904452,FUND012,2026-07-08,144.9291,145.7371,145.028,,
904453,FUND013,2026-07-08,171.1436,171.8107,171.1888,,
904454,FUND014,2026-07-08,129.697,129.783,129.6507,,
904455,FUND015,2026-07-08,151.7058,152.4557,151.5943,,
904456,FUND016,2026-07-08,24.2823,24.1796,24.28,,
904457,FUND017,2026-07-08,24.0312,23.8995,24.0355,,
904458,FUND018,2026-07-08,233.4676,232.7305,233.3593,,
904459,FUND019,2026-07-08,157.1041,156.9343,157.1227,,
904460,FUND020,2026-07-08,137.5817,137.581,137.54,,
904461,FUND001,2026-07-09,31.2762,31.0592,31.2978,,
904462,FUND002,2026-07-09,151.7027,153.3576,151.6585,,
904463,FUND003,2026-07-09,223.4088,224.4217,223.4823,,
904464,FUND004,2026-07-09,74.405,74.4541,74.4097,,
904465,FUND005,2026-07-09,219.662,219.3483,220.0301,,
904466,FUND006,2026-07-09,214.0712,212.7223,214.1701,,
904467,FUND007,2026-07-09,175.0539,173.7666,174.9063,,
904468,FUND008,2026-07-09,55.0006,55.5178,55.0266,,
904469,FUND009,2026-07-09,207.7479,208.2765,207.784,,
904470,FUND010,2026-07-09,118.6857,118.5298,118.8202,,
904471,FUND011,2026-07-09,156.1436,156.8825,156.1039,,
904472,FUND012,2026-07-09,144.2771,144.9291,144.401,,
904473,FUND013,2026-07-09,170.9567,171.1436,170.9272,,
904474,FUND014,2026-07-09,129.7433,129.697,129.6408,,
904475,FUND015,2026-07-09,152.8884,151.7058,152.9133,,
904476,FUND016,2026-07-09,24.1897,24.2823,24.1719,,
904477,FUND017,2026-07-09,23.9318,24.0312,23.9357,,
904478,FUND018,2026-07-09,234.3294,233.4676,234.1718,,
904479,FUND019,2026-07-09,155.9274,157.1041,155.7574,,
904480,FUND020,2026-07-09,137.4665,137.5817,137.4205,,
904481,FUND001,2026-07-10,31.3949,31.2762,31.3716,,
904482,FUND002,2026-07-10,152.2878,151.7027,152.2841,,
904483,FUND003,2026-07-10,223.3916,223.4088,223.2531,,
904484,FUND004,2026-07-10,74.1031,74.405,73.969,,
904485,FUND005,2026-07-10,219.3111,219.662,219.2637,,
904486,FUND006,2026-07-10,214.3218,214.0712,214.0657,,
904487,FUND007,2026-07-10,174.8107,175.0539,174.9507,,
904488,FUND008,2026-07-10,55.1037,55.0006,55.1213,,
904489,FUND009,2026-07-10,206.3224,207.7479,206.04,,
904490,FUND010,2026-07-10,118.0264,118.6857,118.2516,,
904491,FUND011,2026-07-10,157.5418,156.1436,157.3133,,
904492,FUND012,2026-07-10,144.0876,144.2771,144.1255,,
904493,FUND013,2026-07-10,170.5004,170.9567,170.623,,
904494,FUND014,2026-07-10,129.5966,129.7433,129.491,,
904495,FUND015,2026-07-10,153.1406,152.8884,153.1528,,
904496,FUND016,2026-07-10,24.2163,24.1897,24.2252,,
904497,FUND017,2026-07-10,23.6307,23.9318,23.647,,
904498,FUND018,2026-07-10,232.2753,234.3294,232.4574,,
904499,FUND019,2026-07-10,156.5332,155.9274,156.538,,
904500,FUND020,2026-07-10,138.0359,137.4665,138.1229,,
904501,FUND001,2026-07-13,31.5539,31.3949,31.5614,,
904502,FUND002,2026-07-13,152.7157,152.2878,152.6574,,
904503,FUND003,2026-07-13,222.6418,223.3916,222.3706,,
904504,FUND004,2026-07-13,73.9839,74.1031,73.9385,,
904505,FUND005,2026-07-13,220.4965,219.3111,220.5165,,
904506,FUND006,2026-07-13,214.2669,214.3218,214.18,,
904507,FUND007,2026-07-13,174.3041,174.8107,174.3336,,
904508,FUND008,2026-07-13,55.1159,55.1037,55.1747,,
904509,FUND009,2026-07-13,205.7391,206.3224,205.7641,,
904510,FUND010,2026-07-13,117.5962,118.0264,117.6359,,
904511,FUND011,2026-07-13,157.9144,157.5418,157.918,,
904512,FUND012,2026-07-13,144.5014,144.0876,144.6001,,
904513,FUND013,2026-07-13,171.1651,170.5004,171.1069,,
904514,FUND014,2026-07-13,129.4768,129.5966,129.7326,,
904515,FUND015,2026-07-13,153.2365,153.1406,152.5174,2026-07-13,2026-07-15
904516,FUND016,2026-07-13,24.3195,24.2163,24.298,,
904517,FUND017,2026-07-13,23.7512,23.6307,23.7435,,
904518,FUND018,2026-07-13,232.214,232.2753,232.0404,,
904519,FUND019,2026-07-13,156.3467,156.5332,156.0685,,
904520,FUND020,2026-07-13,138.287,138.0359,138.439,,
904521,FUND001,2026-07-14,31.6259,31.5539,31.6211,,
904522,FUND002,2026-07-14,153.1024,152.7157,153.2168,,
904523,FUND003,2026-07-14,221.5831,222.6418,221.6478,,
904524,FUND004,2026-07-14,74.3187,73.9839,74.4015,,
904525,FUND005,2026-07-14,220.5623,220.4965,220.4388,,
904526,FUND006,2026-07-14,214.9468,214.2669,215.0533,,
904527,FUND007,2026-07-14,173.4691,174.3041,173.5607,,
904528,FUND008,2026-07-14,55.491,55.1159,55.4741,,
904529,FUND009,2026-07-14,204.5222,205.7391,204.4573,,
904530,FUND010,2026-07-14,117.2315,117.5962,117.2838,,
904531,FUND011,2026-07-14,157.7605,157.9144,157.7001,,
904532,FUND012,2026-07-14,144.1222,144.5014,145.2463,2026-07-14,2026-07-15
904533,FUND013,2026-07-14,171.337,171.1651,171.4138,,
904534,FUND014,2026-07-14,129.8823,129.4768,129.8893,,
904535,FUND015,2026-07-14,153.127,153.2365,153.1612,,
904536,FUND016,2026-07-14,24.4249,24.3195,24.4456,,
904537,FUND017,2026-07-14,23.7124,23.7512,23.7119,,
904538,FUND018,2026-07-14,231.9815,232.214,231.8631,,
904539,FUND019,2026-07-14,157.438,156.3467,157.3198,,
904540,FUND020,2026-07-14,137.0097,138.287,136.9577,,
904541,FUND001,2026-07-15,31.478,31.6259,31.4901,,
904542,FUND002,2026-07-15,153.1951,153.1024,153.236,,
904543,FUND003,2026-07-15,223.9458,221.5831,223.9048,,
904544,FUND004,2026-07-15,74.2199,74.3187,74.2418,,
904545,FUND005,2026-07-15,220.2667,220.5623,220.4434,,
904546,FUND006,2026-07-15,215.5232,214.9468,215.5838,,
904547,FUND007,2026-07-15,173.2397,173.4691,173.3459,,
904548,FUND008,2026-07-15,55.6466,55.491,55.665,,
904549,FUND009,2026-07-15,204.0336,204.5222,204.0982,,
904550,FUND010,2026-07-15,116.7245,117.2315,116.7343,,
904551,FUND011,2026-07-15,158.2707,157.7605,158.2687,,
904552,FUND012,2026-07-15,144.0106,144.1222,144.034,,
904553,FUND013,2026-07-15,172.1546,171.337,172.2031,,
904554,FUND014,2026-07-15,129.8561,129.8823,129.9404,,
904555,FUND015,2026-07-15,152.8855,153.127,152.9534,,
904556,FUND016,2026-07-15,24.2772,24.4249,24.2484,,
904557,FUND017,2026-07-15,23.6298,23.7124,23.6224,,
904558,FUND018,2026-07-15,230.9734,231.9815,231.1951,,
