case_id,client_id,client_risk_rating,last_review_date,next_due_date,review_completed_date,status,documents_complete,is_open,days_late
700835,CLI01872,Low,2025-02-28,2026-03-01,2026-02-25,Completed-OnTime,True,False,0.0
700836,CLI01405,Medium,2025-02-28,2026-02-28,2026-02-27,Completed-OnTime,True,False,0.0
700837,CLI02606,Medium,2025-02-28,2026-03-04,,Open,True,True,
700838,CLI01005,Medium,2025-02-28,2026-03-02,2026-02-26,Completed-OnTime,True,False,0.0
700839,CLI03962,Medium,2025-02-28,2026-03-04,2026-03-02,Completed-OnTime,False,False,0.0
700840,CLI03135,Low,2025-02-28,2026-02-28,2026-02-23,Completed-OnTime,True,False,0.0
700841,CLI02659,Medium,2025-02-28,2026-03-04,2026-03-04,Completed-OnTime,True,False,0.0
700842,CLI01309,Medium,2025-02-28,2026-03-04,2026-02-28,Completed-OnTime,True,False,0.0
700843,CLI02319,Medium,2025-02-28,2026-02-28,2026-02-24,Completed-OnTime,True,False,0.0
700844,CLI02106,Low,2025-02-28,2026-02-28,2026-02-23,Completed-OnTime,True,False,0.0
700845,CLI03898,Low,2025-02-28,2026-03-01,2026-02-26,Completed-OnTime,False,False,0.0
700846,CLI02540,Low,2025-02-28,2026-03-03,2026-02-26,Completed-OnTime,True,False,0.0
700847,CLI00212,Low,2025-02-28,2026-03-03,2026-02-27,Completed-OnTime,True,False,0.0
700848,CLI00861,Low,2025-02-28,2026-03-02,2026-02-28,Completed-OnTime,True,False,0.0
700849,CLI00456,High,2025-02-28,2026-03-03,2026-02-26,Completed-OnTime,True,False,0.0
700850,CLI01158,Medium,2025-02-28,2026-03-02,2026-02-25,Completed-OnTime,True,False,0.0
700851,CLI00587,Low,2025-02-28,2026-03-02,2026-03-01,Completed-OnTime,True,False,0.0
700852,CLI03960,High,2025-02-28,2026-03-02,2026-03-11,Completed-Late,True,False,9.0
700853,CLI02067,Medium,2025-02-28,2026-03-03,2026-02-27,Completed-OnTime,True,False,0.0
700854,CLI01387,High,2025-02-28,2026-03-03,2026-03-02,Completed-OnTime,True,False,0.0
700855,CLI02360,Low,2025-02-28,2026-03-01,2026-03-01,Completed-OnTime,True,False,0.0
700856,CLI00151,Low,2025-02-28,2026-03-03,2026-02-27,Completed-OnTime,True,False,0.0
700857,CLI01017,Low,2025-02-28,2026-03-03,2026-02-28,Completed-OnTime,True,False,0.0
700858,CLI00184,Low,2025-02-28,2026-03-04,2026-03-02,Completed-OnTime,True,False,0.0
700859,CLI02136,Low,2025-02-28,2026-03-04,2026-03-03,Completed-OnTime,True,False,0.0
700860,CLI01416,Low,2025-02-28,2026-03-03,2026-02-26,Completed-OnTime,True,False,0.0
700861,CLI03695,High,2025-02-28,2026-02-28,2026-02-23,Completed-OnTime,True,False,0.0
700862,CLI00732,Medium,2025-02-28,2026-03-01,2026-02-26,Completed-OnTime,True,False,0.0
700863,CLI02210,Low,2025-02-28,2026-03-01,2026-02-28,Completed-OnTime,True,False,0.0
700864,CLI00448,Medium,2025-02-28,2026-03-03,2026-02-27,Completed-OnTime,True,False,0.0
700865,CLI00759,Low,2025-02-28,2026-03-04,2026-02-27,Completed-OnTime,True,False,0.0
700866,CLI01629,Low,2025-02-28,2026-03-02,2026-02-25,Completed-OnTime,True,False,0.0
700867,CLI00228,Medium,2025-02-28,2026-03-01,2026-02-27,Completed-OnTime,True,False,0.0
700868,CLI01238,Low,2025-02-28,2026-03-04,2026-02-28,Completed-OnTime,True,False,0.0
700869,CLI02711,Medium,2025-02-28,2026-03-04,2026-03-03,Completed-OnTime,True,False,0.0
700870,CLI02434,Medium,2025-02-28,2026-03-04,2026-03-02,Completed-OnTime,True,False,0.0
700871,CLI01205,High,2025-02-28,2026-03-03,2026-02-26,Completed-OnTime,False,False,0.0
700872,CLI01812,Medium,2025-02-28,2026-03-03,2026-02-28,Completed-OnTime,True,False,0.0
700873,CLI01582,Medium,2025-02-28,2026-03-03,2026-03-03,Completed-OnTime,True,False,0.0
700874,CLI02884,Medium,2025-02-28,2026-02-28,2026-02-24,Completed-OnTime,True,False,0.0
700875,CLI01647,High,2025-02-28,2026-02-28,2026-03-27,Completed-Late,True,False,27.0
700876,CLI00242,Low,2025-02-28,2026-03-04,2026-03-04,Completed-OnTime,False,False,0.0
700877,CLI03988,Low,2025-02-28,2026-03-04,2026-02-28,Completed-OnTime,True,False,0.0
700878,CLI01974,Low,2025-02-28,2026-03-01,2026-02-25,Completed-OnTime,True,False,0.0
700879,CLI01112,Low,2025-02-28,2026-03-02,2026-02-25,Completed-OnTime,True,False,0.0
700880,CLI00030,Medium,2025-02-28,2026-03-04,2026-03-04,Completed-OnTime,True,False,0.0
700881,CLI02651,Low,2025-02-28,2026-03-01,2026-02-24,Completed-OnTime,True,False,0.0
700882,CLI01496,Medium,2025-02-28,2026-02-28,2026-02-25,Completed-OnTime,True,False,0.0
700883,CLI01574,Medium,2025-02-28,2026-03-04,2026-03-03,Completed-OnTime,True,False,0.0
700884,CLI00502,Medium,2025-02-28,2026-03-02,2026-03-02,Completed-OnTime,True,False,0.0
700885,CLI02941,Low,2025-02-28,2026-03-03,2026-03-02,Completed-OnTime,True,False,0.0
700886,CLI00336,Low,2025-02-28,2026-03-02,2026-02-27,Completed-OnTime,True,False,0.0
700887,CLI03650,Medium,2025-02-28,2026-03-02,2026-02-27,Completed-OnTime,True,False,0.0
700888,CLI03548,Medium,2025-02-28,2026-03-01,2026-02-24,Completed-OnTime,True,False,0.0
700889,CLI02857,Low,2025-02-28,2026-03-04,2026-03-03,Completed-OnTime,True,False,0.0
700890,CLI01905,Low,2025-02-28,2026-03-01,2026-02-25,Completed-OnTime,True,False,0.0
700891,CLI03218,Low,2025-02-28,2026-03-01,2026-02-25,Completed-OnTime,False,False,0.0
700892,CLI01761,Low,2025-02-28,2026-03-03,2026-02-28,Completed-OnTime,True,False,0.0
700893,CLI01970,Medium,2025-02-28,2026-03-04,2026-03-01,Completed-OnTime,True,False,0.0
700894,CLI02663,Low,2025-02-28,2026-02-28,2026-02-28,Completed-OnTime,True,False,0.0
700895,CLI03471,Low,2025-02-28,2026-03-02,2026-02-27,Completed-OnTime,True,False,0.0
700896,CLI03255,Low,2025-02-28,2026-03-02,2026-03-01,Completed-OnTime,True,False,0.0
700897,CLI01120,Medium,2025-02-28,2026-03-04,2026-02-27,Completed-OnTime,True,False,0.0
700898,CLI01641,Medium,2025-02-28,2026-03-04,2026-02-28,Completed-OnTime,True,False,0.0
700899,CLI01592,Low,2025-02-28,2026-03-03,2026-02-28,Completed-OnTime,True,False,0.0
700900,CLI01302,Low,2025-02-28,2026-02-28,2026-03-08,Completed-Late,True,False,8.0
700901,CLI03749,Low,2025-03-31,2026-04-02,2026-03-30,Completed-OnTime,True,False,0.0
700902,CLI01520,Medium,2025-03-31,2026-04-03,2026-03-30,Completed-OnTime,True,False,0.0
700903,CLI02358,Low,2025-03-31,2026-04-04,2026-04-01,Completed-OnTime,True,False,0.0
700904,CLI00959,High,2025-03-31,2026-04-03,2026-04-02,Completed-OnTime,True,False,0.0
700905,CLI03219,High,2025-03-31,2026-04-03,2026-03-30,Completed-OnTime,True,False,0.0
700906,CLI03003,Low,2025-03-31,2026-04-02,2026-03-31,Completed-OnTime,True,False,0.0
700907,CLI02713,High,2025-03-31,2026-03-31,2026-03-31,Completed-OnTime,True,False,0.0
700908,CLI00560,Medium,2025-03-31,2026-04-04,2026-03-30,Completed-OnTime,True,False,0.0
700909,CLI02039,Medium,2025-03-31,2026-03-31,2026-03-26,Completed-OnTime,True,False,0.0
700910,CLI01697,Low,2025-03-31,2026-04-01,2026-03-31,Completed-OnTime,True,False,0.0
700911,CLI00589,Medium,2025-03-31,2026-04-02,2026-04-02,Completed-OnTime,True,False,0.0
700912,CLI03374,Low,2025-03-31,2026-03-31,2026-03-29,Completed-OnTime,True,False,0.0
700913,CLI01274,Medium,2025-03-31,2026-04-04,2026-03-30,Completed-OnTime,True,False,0.0
700914,CLI00250,Medium,2025-03-31,2026-04-04,2026-03-30,Completed-OnTime,True,False,0.0
700915,CLI01760,Medium,2025-03-31,2026-04-01,2026-03-28,Completed-OnTime,True,False,0.0
700916,CLI00048,High,2025-03-31,2026-03-31,2026-03-31,Completed-OnTime,True,False,0.0
700917,CLI01021,Medium,2025-03-31,2026-04-03,2026-03-30,Completed-OnTime,True,False,0.0
700918,CLI02048,Medium,2025-03-31,2026-04-04,2026-04-03,Completed-OnTime,True,False,0.0
700919,CLI00170,Low,2025-03-31,2026-04-01,2026-03-31,Completed-OnTime,True,False,0.0
700920,CLI01772,Low,2025-03-31,2026-04-03,2026-04-03,Completed-OnTime,True,False,0.0
700921,CLI02313,Medium,2025-03-31,2026-04-04,2026-04-04,Completed-OnTime,True,False,0.0
700922,CLI00724,Low,2025-03-31,2026-04-02,2026-03-31,Completed-OnTime,True,False,0.0
700923,CLI01920,Medium,2025-03-31,2026-04-03,2026-04-02,Completed-OnTime,True,False,0.0
700924,CLI01928,Low,2025-03-31,2026-04-03,2026-03-30,Completed-OnTime,True,False,0.0
700925,CLI02344,Low,2025-03-31,2026-04-04,2026-04-03,Completed-OnTime,True,False,0.0
700926,CLI00107,Medium,2025-03-31,2026-04-02,2026-03-28,Completed-OnTime,True,False,0.0
700927,CLI01066,Low,2025-03-31,2026-03-31,,Open,True,True,
700928,CLI02518,Medium,2025-03-31,2026-04-04,2026-03-31,Completed-OnTime,True,False,0.0
700929,CLI01267,Low,2025-03-31,2026-03-31,2026-03-28,Completed-OnTime,True,False,0.0
700930,CLI00182,High,2025-03-31,2026-04-04,2026-03-31,Completed-OnTime,True,False,0.0
700931,CLI03023,Low,2025-03-31,2026-03-31,2026-03-31,Completed-OnTime,True,False,0.0
700932,CLI00935,Low,2025-03-31,2026-04-03,2026-04-02,Completed-OnTime,True,False,0.0
700933,CLI02587,Low,2025-03-31,2026-04-03,2026-04-02,Completed-OnTime,True,False,0.0
700934,CLI01598,Low,2025-03-31,2026-04-02,2026-03-29,Completed-OnTime,True,False,0.0
700935,CLI00157,Low,2025-03-31,2026-04-01,2026-03-27,Completed-OnTime,True,False,0.0
700936,CLI01883,Low,2025-03-31,2026-03-31,2026-03-28,Completed-OnTime,True,False,0.0
700937,CLI00971,Low,2025-03-31,2026-04-04,2026-03-30,Completed-OnTime,True,False,0.0
700938,CLI01585,Low,2025-03-31,2026-04-04,2026-04-02,Completed-OnTime,True,False,0.0
700939,CLI03883,Low,2025-03-31,2026-04-01,2026-03-29,Completed-OnTime,True,False,0.0
700940,CLI02623,Low,2025-03-31,2026-04-01,2026-04-01,Completed-OnTime,True,False,0.0
700941,CLI01269,Medium,2025-03-31,2026-04-01,2026-03-29,Completed-OnTime,True,False,0.0
700942,CLI02212,Low,2025-03-31,2026-03-31,2026-03-29,Completed-OnTime,True,False,0.0
700943,CLI03331,Low,2025-03-31,2026-04-01,2026-03-27,Completed-OnTime,True,False,0.0
700944,CLI01023,High,2025-03-31,2026-04-03,2026-04-03,Completed-OnTime,True,False,0.0
700945,CLI03994,Low,2025-03-31,2026-03-31,,Open,True,True,
700946,CLI03371,Low,2025-03-31,2026-04-02,2026-03-31,Completed-OnTime,True,False,0.0
700947,CLI03641,Low,2025-03-31,2026-04-01,2026-03-29,Completed-OnTime,True,False,0.0
700948,CLI00942,Low,2025-03-31,2026-04-02,2026-03-30,Completed-OnTime,True,False,0.0
700949,CLI01094,Low,2025-03-31,2026-04-04,2026-04-03,Completed-OnTime,True,False,0.0
700950,CLI02020,Medium,2025-03-31,2026-04-04,2026-03-31,Completed-OnTime,True,False,0.0
700951,CLI02899,Medium,2025-03-31,2026-04-03,2026-04-02,Completed-OnTime,True,False,0.0
700952,CLI03945,Medium,2025-03-31,2026-04-04,2026-04-04,Completed-OnTime,True,False,0.0
700953,CLI01042,Medium,2025-03-31,2026-04-01,2026-04-01,Completed-OnTime,True,False,0.0
700954,CLI03773,Medium,2025-03-31,2026-04-02,2026-03-30,Completed-OnTime,True,False,0.0
700955,CLI03792,Low,2025-03-31,2026-04-02,2026-03-28,Completed-OnTime,True,False,0.0
700956,CLI01112,Medium,2025-03-31,2026-04-02,2026-03-30,Completed-OnTime,True,False,0.0
700957,CLI03807,Low,2025-03-31,2026-04-03,2026-03-30,Completed-OnTime,True,False,0.0
700958,CLI02979,Low,2025-03-31,2026-04-02,2026-04-02,Completed-OnTime,True,False,0.0
700959,CLI03167,Low,2025-03-31,2026-04-03,2026-03-29,Completed-OnTime,True,False,0.0
700960,CLI02539,Low,2025-03-31,2026-04-02,2026-04-01,Completed-OnTime,True,False,0.0
700961,CLI02123,Medium,2025-03-31,2026-04-02,2026-04-07,Completed-Late,True,False,5.0
700962,CLI01376,Low,2025-03-31,2026-04-04,2026-03-30,Completed-OnTime,True,False,0.0
700963,CLI03437,Medium,2025-03-31,2026-03-31,2026-03-28,Completed-OnTime,True,False,0.0
700964,CLI00780,Medium,2025-03-31,2026-03-31,2026-03-28,Completed-OnTime,True,False,0.0
700965,CLI03078,Medium,2025-03-31,2026-04-02,2026-03-30,Completed-OnTime,True,False,0.0
700966,CLI00514,Medium,2025-03-31,2026-04-02,2026-04-01,Completed-OnTime,True,False,0.0
700967,CLI03337,Low,2025-03-31,2026-04-01,2026-04-01,Completed-OnTime,True,False,0.0
700968,CLI02553,Low,2025-03-31,2026-04-03,2026-03-29,Completed-OnTime,True,False,0.0
700969,CLI02102,Low,2025-03-31,2026-04-04,2026-04-02,Completed-OnTime,True,False,0.0
700970,CLI01460,Medium,2025-03-31,2026-04-03,2026-04-01,Completed-OnTime,True,False,0.0
700971,CLI03957,High,2025-03-31,2026-04-03,2026-04-01,Completed-OnTime,True,False,0.0
700972,CLI03065,Medium,2025-03-31,2026-04-01,2026-03-28,Completed-OnTime,True,False,0.0
700973,CLI00494,Low,2025-03-31,2026-03-31,2026-03-28,Completed-OnTime,True,False,0.0
700974,CLI02488,High,2025-03-31,2026-04-03,2026-04-01,Completed-OnTime,True,False,0.0
700975,CLI01697,Medium,2025-03-31,2026-04-04,2026-04-02,Completed-OnTime,True,False,0.0
700976,CLI01465,Low,2025-03-31,2026-04-02,2026-03-30,Completed-OnTime,True,False,0.0
700977,CLI00633,Medium,2025-03-31,2026-04-03,2026-03-29,Completed-OnTime,True,False,0.0
700978,CLI01831,Low,2025-03-31,2026-03-31,,Open,True,True,
700979,CLI03716,Low,2025-03-31,2026-04-02,2026-04-01,Completed-OnTime,True,False,0.0
700980,CLI00317,Medium,2025-03-31,2026-04-04,2026-04-03,Completed-OnTime,True,False,0.0
700981,CLI00404,Medium,2025-03-31,2026-04-02,2026-04-01,Completed-OnTime,True,False,0.0
700982,CLI03559,Medium,2025-03-31,2026-03-31,2026-03-30,Completed-OnTime,True,False,0.0
700983,CLI01327,High,2025-03-31,2026-04-03,2026-04-02,Completed-OnTime,True,False,0.0
700984,CLI03371,Medium,2025-03-31,2026-04-04,2026-04-03,Completed-OnTime,False,False,0.0
700985,CLI03005,Medium,2025-03-31,2026-04-02,2026-03-28,Completed-OnTime,True,False,0.0
700986,CLI00269,High,2025-03-31,2026-03-31,2026-03-27,Completed-OnTime,True,False,0.0
700987,CLI01000,Low,2025-03-31,2026-04-02,2026-04-14,Completed-Late,True,False,12.0
700988,CLI03531,Low,2025-03-31,2026-04-02,2026-03-31,Completed-OnTime,True,False,0.0
700989,CLI01558,Low,2025-03-31,2026-04-04,2026-03-31,Completed-OnTime,True,False,0.0
700990,CLI00654,Medium,2025-03-31,2026-04-04,2026-04-01,Completed-OnTime,True,False,0.0
700991,CLI00337,Medium,2025-03-31,2026-04-01,2026-03-27,Completed-OnTime,True,False,0.0
700992,CLI01562,Medium,2025-03-31,2026-04-03,2026-03-30,Completed-OnTime,True,False,0.0
700993,CLI01960,Low,2025-03-31,2026-04-03,2026-04-02,Completed-OnTime,True,False,0.0
700994,CLI02418,Low,2025-03-31,2026-04-04,2026-04-02,Completed-OnTime,True,False,0.0
700995,CLI01962,Medium,2025-03-31,2026-03-31,2026-03-31,Completed-OnTime,True,False,0.0
700996,CLI02291,Low,2025-03-31,2026-04-01,2026-03-28,Completed-OnTime,True,False,0.0
700997,CLI02236,Low,2025-03-31,2026-04-02,2026-03-28,Completed-OnTime,True,False,0.0
700998,CLI01793,High,2025-03-31,2026-04-02,2026-03-30,Completed-OnTime,True,False,0.0
700999,CLI01326,High,2025-03-31,2026-04-03,2026-03-31,Completed-OnTime,True,False,0.0
701000,CLI00983,Medium,2025-03-31,2026-04-03,2026-04-01,Completed-OnTime,True,False,0.0
701001,CLI03735,High,2025-03-31,2026-04-04,2026-04-01,Completed-OnTime,True,False,0.0
701002,CLI00210,Medium,2025-03-31,2026-03-31,2026-03-26,Completed-OnTime,True,False,0.0
701003,CLI00595,Medium,2025-03-31,2026-04-04,2026-04-03,Completed-OnTime,True,False,0.0
701004,CLI00892,Medium,2025-03-31,2026-04-04,2026-04-03,Completed-OnTime,True,False,0.0
701005,CLI00900,Medium,2025-03-31,2026-04-04,2026-04-03,Completed-OnTime,True,False,0.0
701006,CLI01021,Medium,2025-03-31,2026-04-02,2026-03-30,Completed-OnTime,True,False,0.0
701007,CLI03697,Low,2025-03-31,2026-04-03,2026-03-30,Completed-OnTime,True,False,0.0
701008,CLI00679,Low,2025-03-31,2026-04-01,2026-03-28,Completed-OnTime,True,False,0.0
701009,CLI00607,Low,2025-03-31,2026-04-04,2026-03-30,Completed-OnTime,True,False,0.0
701010,CLI03545,Medium,2025-03-31,2026-04-03,2026-04-01,Completed-OnTime,True,False,0.0
701011,CLI00839,Low,2025-03-31,2026-03-31,2026-03-30,Completed-OnTime,True,False,0.0
701012,CLI01167,Medium,2025-03-31,2026-04-03,2026-04-02,Completed-OnTime,True,False,0.0
701013,CLI00012,Low,2025-03-31,2026-03-31,2026-03-27,Completed-OnTime,False,False,0.0
701014,CLI02269,Low,2025-03-31,2026-04-03,2026-03-30,Completed-OnTime,True,False,0.0
701015,CLI01679,High,2025-03-31,2026-04-01,2026-03-31,Completed-OnTime,True,False,0.0
701016,CLI02365,Low,2025-03-31,2026-04-01,2026-04-19,Completed-Late,True,False,18.0
701017,CLI01870,High,2025-03-31,2026-04-03,2026-03-30,Completed-OnTime,True,False,0.0
701018,CLI02702,Medium,2025-03-31,2026-04-01,2026-03-30,Completed-OnTime,True,False,0.0
701019,CLI02394,Low,2025-03-31,2026-04-03,2026-03-29,Completed-OnTime,True,False,0.0
701020,CLI03178,Low,2025-03-31,2026-04-03,2026-03-29,Completed-OnTime,True,False,0.0
701021,CLI02661,Medium,2025-03-31,2026-04-03,2026-03-29,Completed-OnTime,True,False,0.0
701022,CLI00063,Medium,2025-03-31,2026-03-31,2026-03-26,Completed-OnTime,True,False,0.0
701023,CLI03101,Medium,2025-03-31,2026-03-31,2026-03-27,Completed-OnTime,True,False,0.0
701024,CLI03612,Low,2025-03-31,2026-04-01,2026-03-31,Completed-OnTime,True,False,0.0
701025,CLI01270,Medium,2025-03-31,2026-04-02,2026-03-29,Completed-OnTime,True,False,0.0
701026,CLI00344,Low,2025-03-31,2026-03-31,2026-03-27,Completed-OnTime,True,False,0.0
701027,CLI02959,Medium,2025-03-31,2026-04-04,2026-03-30,Completed-OnTime,True,False,0.0
701028,CLI03664,Medium,2025-03-31,2026-03-31,2026-03-28,Completed-OnTime,True,False,0.0
701029,CLI02648,Low,2025-03-31,2026-03-31,2026-03-31,Completed-OnTime,True,False,0.0
701030,CLI02286,Low,2025-03-31,2026-04-04,2026-04-02,Completed-OnTime,True,False,0.0
701031,CLI00614,Low,2025-03-31,2026-04-03,2026-03-29,Completed-OnTime,True,False,0.0
701032,CLI03820,Low,2025-03-31,2026-04-04,2026-04-02,Completed-OnTime,True,False,0.0
701033,CLI03535,Medium,2025-03-31,2026-04-04,2026-03-30,Completed-OnTime,True,False,0.0
701034,CLI03210,Low,2025-03-31,2026-04-02,2026-03-29,Completed-OnTime,True,False,0.0
701035,CLI02283,Low,2025-03-31,2026-04-01,2026-03-31,Completed-OnTime,True,False,0.0
701036,CLI00407,Low,2025-03-31,2026-03-31,2026-03-28,Completed-OnTime,True,False,0.0
701037,CLI02302,Low,2025-03-31,2026-04-03,2026-03-29,Completed-OnTime,True,False,0.0
701038,CLI03321,Low,2025-03-31,2026-04-02,2026-03-29,Completed-OnTime,True,False,0.0
701039,CLI00580,Medium,2025-03-31,2026-04-02,2026-05-10,Completed-Late,True,False,38.0
701040,CLI02825,Low,2025-03-31,2026-04-03,2026-03-29,Completed-OnTime,True,False,0.0
701041,CLI00052,Medium,2025-03-31,2026-04-02,,Open,True,True,
701042,CLI00317,Medium,2025-03-31,2026-04-03,2026-03-30,Completed-OnTime,True,False,0.0
701043,CLI02293,Low,2025-03-31,2026-04-04,2026-05-18,Completed-Late,True,False,44.0
701044,CLI02197,Medium,2025-03-31,2026-04-04,2026-05-06,Completed-Late,True,False,32.0
701045,CLI03968,Low,2025-03-31,2026-04-01,2026-03-30,Completed-OnTime,True,False,0.0
701046,CLI03392,Medium,2025-03-31,2026-04-01,2026-03-30,Completed-OnTime,True,False,0.0
701047,CLI03107,Low,2025-03-31,2026-04-03,2026-04-01,Completed-OnTime,True,False,0.0
701048,CLI02763,Medium,2025-03-31,2026-04-01,2026-03-29,Completed-OnTime,True,False,0.0
701049,CLI03849,Medium,2025-03-31,2026-04-03,2026-03-30,Completed-OnTime,True,False,0.0
701050,CLI01561,Low,2025-03-31,2026-04-04,2026-04-17,Completed-Late,True,False,13.0
701051,CLI03575,Medium,2025-04-30,2026-05-03,2026-04-30,Completed-OnTime,True,False,0.0
701052,CLI01083,Low,2025-04-30,2026-05-04,2026-05-04,Completed-OnTime,True,False,0.0
701053,CLI01595,Medium,2025-04-30,2026-05-02,2026-04-28,Completed-OnTime,True,False,0.0
701054,CLI01172,Medium,2025-04-30,2026-05-04,2026-05-14,Completed-Late,True,False,10.0
701055,CLI03636,Medium,2025-04-30,2026-04-30,2026-04-25,Completed-OnTime,True,False,0.0
701056,CLI02982,Medium,2025-04-30,2026-05-02,2026-05-02,Completed-OnTime,True,False,0.0
701057,CLI02868,Low,2025-04-30,2026-05-01,2026-04-26,Completed-OnTime,True,False,0.0
701058,CLI01057,Low,2025-04-30,2026-05-01,2026-04-26,Completed-OnTime,True,False,0.0
701059,CLI01210,Low,2025-04-30,2026-05-02,2026-04-30,Completed-OnTime,True,False,0.0
701060,CLI02176,Low,2025-04-30,2026-05-03,2026-04-30,Completed-OnTime,True,False,0.0
701061,CLI00714,Medium,2025-04-30,2026-05-02,2026-04-27,Completed-OnTime,True,False,0.0
701062,CLI03232,Low,2025-04-30,2026-04-30,2026-04-29,Completed-OnTime,True,False,0.0
701063,CLI01119,Medium,2025-04-30,2026-05-02,2026-04-27,Completed-OnTime,True,False,0.0
701064,CLI03217,Low,2025-04-30,2026-04-30,2026-04-25,Completed-OnTime,True,False,0.0
701065,CLI03796,Low,2025-04-30,2026-05-02,2026-04-30,Completed-OnTime,True,False,0.0
701066,CLI02157,Low,2025-04-30,2026-05-02,2026-05-02,Completed-OnTime,True,False,0.0
701067,CLI00929,Medium,2025-04-30,2026-05-04,2026-05-02,Completed-OnTime,True,False,0.0
701068,CLI03357,High,2025-04-30,2026-05-04,2026-05-03,Completed-OnTime,True,False,0.0
701069,CLI02168,High,2025-04-30,2026-05-04,2026-05-03,Completed-OnTime,False,False,0.0
701070,CLI01892,Medium,2025-04-30,2026-05-02,2026-04-27,Completed-OnTime,True,False,0.0
701071,CLI03990,Medium,2025-04-30,2026-05-01,2026-04-30,Completed-OnTime,True,False,0.0
701072,CLI02515,Medium,2025-04-30,2026-05-01,,Open,True,True,
701073,CLI03054,High,2025-04-30,2026-05-04,2026-05-03,Completed-OnTime,True,False,0.0
701074,CLI03943,Low,2025-04-30,2026-04-30,2026-04-28,Completed-OnTime,False,False,0.0
701075,CLI00896,Low,2025-04-30,2026-05-04,2026-05-04,Completed-OnTime,True,False,0.0
701076,CLI01010,Low,2025-04-30,2026-05-02,2026-05-01,Completed-OnTime,True,False,0.0
701077,CLI02772,High,2025-04-30,2026-05-01,2026-04-27,Completed-OnTime,True,False,0.0
701078,CLI01094,Low,2025-04-30,2026-05-02,2026-05-02,Completed-OnTime,True,False,0.0
701079,CLI02915,Low,2025-04-30,2026-05-04,2026-05-03,Completed-OnTime,True,False,0.0
701080,CLI01860,Low,2025-04-30,2026-04-30,2026-04-30,Completed-OnTime,True,False,0.0
701081,CLI02084,Low,2025-04-30,2026-05-04,2026-04-30,Completed-OnTime,True,False,0.0
701082,CLI00709,Low,2025-04-30,2026-04-30,2026-04-30,Completed-OnTime,True,False,0.0
701083,CLI00304,High,2025-04-30,2026-05-02,2026-05-02,Completed-OnTime,True,False,0.0
701084,CLI00210,Low,2025-04-30,2026-05-03,2026-04-29,Completed-OnTime,False,False,0.0
701085,CLI02956,Medium,2025-04-30,2026-04-30,2026-04-28,Completed-OnTime,True,False,0.0
701086,CLI02921,Low,2025-04-30,2026-05-04,2026-04-29,Completed-OnTime,True,False,0.0
701087,CLI00442,Low,2025-04-30,2026-05-04,2026-05-03,Completed-OnTime,True,False,0.0
701088,CLI00181,Low,2025-04-30,2026-05-04,2026-05-02,Completed-OnTime,True,False,0.0
701089,CLI03272,Low,2025-04-30,2026-05-03,2026-04-28,Completed-OnTime,False,False,0.0
701090,CLI03476,Low,2025-04-30,2026-05-02,2026-04-29,Completed-OnTime,True,False,0.0
701091,CLI02086,Medium,2025-04-30,2026-05-01,2026-04-27,Completed-OnTime,True,False,0.0
701092,CLI02726,Low,2025-04-30,2026-05-02,2026-04-29,Completed-OnTime,True,False,0.0
701093,CLI03807,Medium,2025-04-30,2026-05-01,2026-05-01,Completed-OnTime,True,False,0.0
701094,CLI02954,Low,2025-04-30,2026-05-03,2026-05-03,Completed-OnTime,True,False,0.0
701095,CLI00083,Low,2025-04-30,2026-05-03,2026-04-29,Completed-OnTime,True,False,0.0
701096,CLI02331,Low,2025-04-30,2026-05-02,2026-05-02,Completed-OnTime,True,False,0.0
701097,CLI01777,Low,2025-04-30,2026-04-30,2026-04-27,Completed-OnTime,True,False,0.0
701098,CLI00547,Low,2025-04-30,2026-05-04,2026-05-01,Completed-OnTime,True,False,0.0
701099,CLI00166,High,2025-04-30,2026-05-02,2026-06-04,Completed-Late,True,False,33.0
701100,CLI01530,Low,2025-04-30,2026-05-03,2026-05-03,Completed-OnTime,True,False,0.0
701101,CLI03693,Low,2025-04-30,2026-05-03,2026-04-29,Completed-OnTime,True,False,0.0
701102,CLI03936,Low,2025-04-30,2026-05-02,2026-05-01,Completed-OnTime,True,False,0.0
701103,CLI02066,Medium,2025-04-30,2026-05-02,2026-04-30,Completed-OnTime,True,False,0.0
701104,CLI02323,High,2025-04-30,2026-05-03,2026-04-28,Completed-OnTime,True,False,0.0
701105,CLI00157,Low,2025-04-30,2026-05-03,2026-04-29,Completed-OnTime,True,False,0.0
701106,CLI02975,Medium,2025-04-30,2026-04-30,2026-04-27,Completed-OnTime,True,False,0.0
701107,CLI01793,Low,2025-04-30,2026-04-30,2026-04-30,Completed-OnTime,True,False,0.0
701108,CLI03912,Medium,2025-04-30,2026-05-01,2026-05-01,Completed-OnTime,True,False,0.0
701109,CLI02162,Low,2025-04-30,2026-05-04,2026-06-10,Completed-Late,True,False,37.0
701110,CLI00107,Low,2025-04-30,2026-04-30,2026-04-26,Completed-OnTime,False,False,0.0
701111,CLI00683,Low,2025-04-30,2026-05-03,2026-05-16,Completed-Late,True,False,13.0
701112,CLI02289,Medium,2025-04-30,2026-05-04,2026-05-10,Completed-Late,True,False,6.0
701113,CLI00888,Medium,2025-04-30,2026-04-30,2026-04-27,Completed-OnTime,True,False,0.0
