trade_id,trade_date,account_id,client_segment,security_id,asset_class,side,quantity,execution_price,benchmark_price,order_block_id,allocation_pct,desk,trader_id,execution_timestamp,allocation_timestamp,dq_flag_null_required_field,dq_flag_out_of_range,allocation_lag_minutes,price_dev_bps
111593,2026-06-23,ACC00884,Family Office,SEC0285,Equity,BUY,13361.0,356.3902,356.3522,BLK37197,0.3596,Alternatives,TR013,2026-06-23 14:29:00,2026-06-23 14:31:00,False,False,2.0,1.0663607520877074
111594,2026-06-23,ACC00161,Institutional,SEC0124,Bond,SELL,18798.0,305.5044,305.5566,BLK37198,0.5819,Equity,TR015,2026-06-23 09:45:00,2026-06-23 10:10:00,False,False,25.0,-1.7083577968869779
111595,2026-06-23,ACC00819,Retail-Advisory,SEC0130,Equity,BUY,10044.0,127.4689,127.4209,BLK37198,0.3084,Fixed Income,TR017,2026-06-23 14:32:00,2026-06-23 14:39:00,False,False,7.0,3.7670429262390877
111596,2026-06-23,ACC00670,HNW,SEC0224,Equity,BUY,3410.0,118.4271,118.4299,BLK37198,0.1065,Equity,TR010,2026-06-23 11:16:00,2026-06-23 11:20:00,False,False,4.0,-0.2364267807376081
111597,2026-06-23,ACC00896,Institutional,SEC0234,Bond,BUY,1025.0,69.2311,69.2222,BLK37199,0.3477,Multi-Asset,TR019,2026-06-23 13:53:00,2026-06-23 14:20:00,False,False,27.0,1.2857146984633574
111598,2026-06-23,ACC00861,Institutional,SEC0170,ETF,SELL,856.0,26.2184,26.2178,BLK37199,0.2918,Equity,TR008,2026-06-23 09:14:00,2026-06-23 09:33:00,False,False,19.0,0.2288521538796549
111599,2026-06-23,ACC00874,Retail-Advisory,SEC0066,ETF,SELL,1076.0,349.609,349.7162,BLK37199,0.3671,Fixed Income,TR023,2026-06-23 09:33:00,2026-06-23 10:00:00,False,False,27.0,-3.065342697880006
111600,2026-06-23,ACC00671,Institutional,SEC0188,Equity,SELL,17262.0,231.1942,231.0066,BLK37200,0.6051,Fixed Income,TR011,2026-06-23 12:10:00,2026-06-23 12:23:00,False,False,13.0,8.120980093209601
111601,2026-06-23,ACC00787,Family Office,SEC0243,Equity,BUY,9015.0,153.804,153.9021,BLK37200,0.2671,Fixed Income,TR021,2026-06-23 12:41:00,2026-06-23 12:47:00,False,False,6.0,-6.374182028704488
111602,2026-06-23,ACC00280,HNW,SEC0058,Bond,SELL,2535.0,225.6885,225.8711,BLK37200,0.0819,Fixed Income,TR019,2026-06-23 12:52:00,2026-06-23 13:08:00,False,False,16.0,-8.08425690581964
111603,2026-06-23,ACC00562,Retail-Advisory,SEC0056,Equity,BUY,10095.0,444.4013,444.5518,BLK37201,0.3207,Alternatives,TR006,2026-06-23 13:30:00,2026-06-23 13:55:00,False,False,25.0,-3.3854322488407935
111604,2026-06-23,ACC00366,Retail-Advisory,SEC0038,Equity,SELL,13095.0,160.1027,160.0487,BLK37201,0.4848,Multi-Asset,TR003,2026-06-23 12:55:00,2026-06-23 12:59:00,False,False,4.0,3.3739730469539615
111605,2026-06-23,ACC00229,HNW,SEC0090,Bond,BUY,9073.0,347.801,347.9549,BLK37201,0.2752,Equity,TR016,2026-06-23 10:19:00,2026-06-23 10:38:00,False,False,19.0,-4.4229870020517446
111606,2026-06-23,ACC00242,Family Office,SEC0101,ETF,SELL,1493.0,326.8715,326.9216,BLK37202,0.0365,Fixed Income,TR001,2026-06-23 14:22:00,2026-06-23 14:45:00,False,False,23.0,-1.532477511427396
111607,2026-06-23,ACC00775,Retail-Advisory,SEC0147,Equity,SELL,19950.0,480.9623,480.935,BLK37202,0.5648,Multi-Asset,TR018,2026-06-23 14:25:00,2026-06-23 14:28:00,False,False,3.0,0.5676442762540715
111608,2026-06-23,ACC00812,Family Office,SEC0025,Bond,SELL,14260.0,447.712,447.7028,BLK37202,0.4051,Alternatives,TR012,2026-06-23 12:18:00,2026-06-23 12:25:00,False,False,7.0,0.20549346575371757
111609,2026-06-23,ACC00698,Retail-Advisory,SEC0237,Equity,BUY,2761.0,367.0375,367.0984,BLK37203,0.1035,Multi-Asset,TR001,2026-06-23 13:05:00,2026-06-23 13:10:00,False,False,5.0,-1.6589557459254447
111610,2026-06-23,ACC00819,Family Office,SEC0146,Equity,SELL,10408.0,135.7963,135.7809,BLK37203,0.3927,Multi-Asset,TR004,2026-06-23 11:32:00,2026-06-23 11:47:00,False,False,15.0,1.1341801387381905
111611,2026-06-23,ACC00686,Family Office,SEC0235,Equity,BUY,12734.0,482.4344,482.2366,BLK37203,0.4809,Fixed Income,TR014,2026-06-23 11:20:00,2026-06-23 11:38:00,False,False,18.0,4.1017210224187135
111612,2026-06-23,ACC00886,Institutional,SEC0370,Equity,BUY,613.0,286.8607,286.9158,BLK37204,0.0245,Multi-Asset,TR006,2026-06-23 10:54:00,2026-06-23 11:07:00,False,False,13.0,-1.9204240407806654
111613,2026-06-23,ACC00495,HNW,SEC0289,Bond,BUY,4989.0,114.4378,114.3853,BLK37204,0.2412,Alternatives,TR024,2026-06-23 14:47:00,2026-06-23 15:13:00,False,False,26.0,4.589750606065192
111614,2026-06-23,ACC00151,Retail-Advisory,SEC0126,Equity,BUY,15735.0,299.4556,299.1059,BLK37204,0.7379,Fixed Income,TR015,2026-06-23 14:58:00,2026-06-23 15:00:00,False,False,2.0,11.691511267413459
111615,2026-06-23,ACC00800,Institutional,SEC0136,Equity,BUY,3379.0,352.887,352.866,BLK37205,0.1117,Fixed Income,TR007,2026-06-23 11:57:00,2026-06-23 12:06:00,False,False,9.0,0.5951267620007313
111616,2026-06-23,ACC00698,Retail-Advisory,SEC0245,ETF,SELL,19802.0,31.2888,31.2817,BLK37205,0.68,Multi-Asset,TR002,2026-06-23 09:11:00,2026-06-23 09:25:00,False,False,14.0,2.2696976187348077
111617,2026-06-23,ACC00635,Family Office,SEC0153,Equity,BUY,6315.0,185.2069,185.2835,BLK37205,0.2159,Alternatives,TR007,2026-06-23 12:35:00,2026-06-23 12:40:00,False,False,5.0,-4.134205150486326
111618,2026-06-24,ACC00068,HNW,SEC0248,Equity,BUY,13696.0,188.8869,188.6651,BLK37206,0.4251,Multi-Asset,TR019,2026-06-24 12:50:00,2026-06-24 13:03:00,False,False,13.0,11.756281368414284
111619,2026-06-24,ACC00516,Institutional,SEC0373,Equity,BUY,11478.0,401.9307,402.0238,BLK37206,0.351,Alternatives,TR016,2026-06-24 10:39:00,2026-06-24 10:50:00,False,False,11.0,-2.3157832944216894
111620,2026-06-24,ACC00331,Family Office,SEC0080,Equity,BUY,6820.0,496.9078,497.1142,BLK37206,0.2075,Alternatives,TR015,2026-06-24 09:03:00,2026-06-24 09:17:00,False,False,14.0,-4.151963472376644
111621,2026-06-24,ACC00229,Retail-Advisory,SEC0097,ETF,BUY,14525.0,155.544,155.5946,BLK37207,0.4549,Equity,TR014,2026-06-24 09:22:00,2026-06-24 09:41:00,False,False,19.0,-3.252040880596297
111622,2026-06-24,ACC00242,Retail-Advisory,SEC0312,Equity,SELL,5444.0,21.5001,21.5055,BLK37207,0.1658,Multi-Asset,TR021,2026-06-24 14:26:00,2026-06-24 14:43:00,False,False,17.0,-2.5109855618337753
111623,2026-06-24,ACC00392,Family Office,SEC0393,Bond,BUY,12586.0,150.1428,150.2238,BLK37207,0.3767,Equity,TR011,2026-06-24 10:32:00,2026-06-24 10:45:00,False,False,13.0,-5.391955202838516
111624,2026-06-24,ACC00146,Institutional,SEC0301,ETF,SELL,3477.0,67.34,67.3082,BLK37208,0.123,Multi-Asset,TR012,2026-06-24 12:04:00,2026-06-24 12:27:00,False,False,23.0,4.724535792073484
111625,2026-06-24,ACC00572,HNW,SEC0308,Equity,SELL,5433.0,252.3527,252.5117,BLK37208,0.1977,Alternatives,TR018,2026-06-24 11:33:00,2026-06-24 12:00:00,False,False,27.0,-6.296737933331082
111626,2026-06-24,ACC00889,HNW,SEC0190,Bond,BUY,18801.0,161.2525,161.1713,BLK37208,0.6782,Fixed Income,TR022,2026-06-24 11:34:00,2026-06-24 11:45:00,False,False,11.0,5.0381178286702095
111627,2026-06-24,ACC00505,Retail-Advisory,SEC0077,Bond,SELL,13995.0,498.6365,498.7701,BLK37209,0.5326,Multi-Asset,TR009,2026-06-24 11:42:00,2026-06-24 11:58:00,False,False,16.0,-2.6785887927123393
111628,2026-06-24,ACC00529,Institutional,SEC0334,ETF,BUY,11194.0,381.0743,381.0568,BLK37209,0.425,Equity,TR004,2026-06-24 13:10:00,2026-06-24 13:36:00,False,False,26.0,0.45924911981584066
111629,2026-06-24,ACC00883,HNW,SEC0002,ETF,SELL,1491.0,461.4947,461.3887,BLK37209,0.0496,Multi-Asset,TR024,2026-06-24 12:39:00,2026-06-24 12:57:00,False,False,18.0,2.297412138616559
111630,2026-06-24,ACC00255,HNW,SEC0178,ETF,SELL,11977.0,137.1558,137.0664,BLK37210,0.2573,Fixed Income,TR001,2026-06-24 12:24:00,2026-06-24 13:19:00,False,False,55.0,6.522386230324275
111631,2026-06-24,ACC00119,Institutional,SEC0086,Bond,SELL,19687.0,48.3468,48.3633,BLK37210,0.4302,Fixed Income,TR008,2026-06-24 13:20:00,2026-06-24 13:43:00,False,False,23.0,-3.411677863173238
111632,2026-06-24,ACC00273,Retail-Advisory,SEC0296,Bond,BUY,14167.0,74.9658,74.997,BLK37210,0.3115,Alternatives,TR003,2026-06-24 14:14:00,2026-06-24 14:34:00,False,False,20.0,-4.160166406656045
111633,2026-06-24,ACC00291,HNW,SEC0313,Equity,SELL,4486.0,219.1265,219.1183,BLK37211,0.1955,Equity,TR005,2026-06-24 11:10:00,2026-06-24 11:13:00,False,False,3.0,0.37422707277247014
111634,2026-06-24,ACC00365,HNW,SEC0251,Derivative,BUY,5813.0,132.1925,132.3399,BLK37211,0.2641,Fixed Income,TR018,2026-06-24 11:26:00,2026-06-24 11:39:00,False,False,13.0,-11.137986351811104
111635,2026-06-24,ACC00361,Family Office,SEC0062,Derivative,SELL,12059.0,147.2284,147.2151,BLK37211,0.5363,Fixed Income,TR012,2026-06-24 13:35:00,2026-06-24 13:39:00,False,False,4.0,0.9034399324516824
111636,2026-06-24,ACC00466,Family Office,SEC0261,Equity,SELL,12055.0,153.9858,153.9692,BLK37212,0.2943,Multi-Asset,TR010,2026-06-24 09:50:00,2026-06-24 10:04:00,False,False,14.0,1.0781377054638883
111637,2026-06-24,ACC00076,HNW,SEC0214,Equity,SELL,9775.0,198.0944,198.1383,BLK37212,0.2357,Equity,TR018,2026-06-24 12:53:00,2026-06-24 13:17:00,False,False,24.0,-2.215624137280849
111638,2026-06-24,ACC00411,HNW,SEC0300,Equity,SELL,19590.0,130.0822,130.0262,BLK37212,0.4727,Alternatives,TR009,2026-06-24 14:07:00,2026-06-24 14:23:00,False,False,16.0,4.306824316946247
111639,2026-06-24,ACC00722,Institutional,SEC0167,ETF,SELL,12375.0,373.5912,373.4153,BLK37213,0.4324,Fixed Income,TR008,2026-06-24 09:18:00,2026-06-24 09:30:00,False,False,12.0,4.710572919749481
111640,2026-06-24,ACC00195,HNW,SEC0161,Bond,SELL,6959.0,78.2619,78.23,BLK37213,0.2439,Multi-Asset,TR019,2026-06-24 13:05:00,2026-06-24 13:30:00,False,False,25.0,4.077719544930737
111641,2026-06-24,ACC00574,Retail-Advisory,SEC0377,Derivative,BUY,9361.0,102.3139,102.2929,BLK37213,0.3268,Alternatives,TR022,2026-06-24 10:53:00,2026-06-24 11:00:00,False,False,7.0,2.052928404610759
111642,2026-06-24,ACC00447,Retail-Advisory,SEC0300,Equity,BUY,6440.0,109.0954,109.0554,BLK37214,0.2409,Alternatives,TR002,2026-06-24 10:56:00,2026-06-24 11:16:00,False,False,20.0,3.6678605552766794
111643,2026-06-24,ACC00773,Institutional,SEC0062,ETF,SELL,,247.5583,247.7735,BLK37214,0.0148,Fixed Income,TR006,2026-06-24 13:44:00,2026-06-24 14:03:00,True,False,19.0,-8.685351742620178
111644,2026-06-24,ACC00222,Retail-Advisory,SEC0146,ETF,BUY,19981.0,10.1308,10.1328,BLK37214,0.7617,Alternatives,TR006,2026-06-24 09:30:00,2026-06-24 09:46:00,False,False,16.0,-1.9737880941091224
111645,2026-06-24,ACC00861,Family Office,SEC0204,Bond,SELL,8287.0,349.574,349.7466,BLK37215,0.3554,Fixed Income,TR020,2026-06-24 12:07:00,2026-06-24 12:28:00,False,False,21.0,-4.935001512523311
111646,2026-06-24,ACC00740,Family Office,SEC0067,Bond,BUY,10863.0,257.9878,258.036,BLK37215,0.4553,Multi-Asset,TR024,2026-06-24 09:50:00,2026-06-24 10:06:00,False,False,16.0,-1.8679564091835423
111647,2026-06-24,ACC00461,HNW,SEC0399,Bond,SELL,4548.0,51.3586,51.4031,BLK37215,0.1973,Fixed Income,TR013,2026-06-24 10:31:00,2026-06-24 10:36:00,False,False,5.0,-8.657065429905845
111648,2026-06-24,ACC00286,Retail-Advisory,SEC0288,ETF,SELL,10645.0,157.4036,157.3691,BLK37216,0.341,Fixed Income,TR001,2026-06-24 12:56:00,2026-06-24 13:05:00,False,False,9.0,2.192298233897786
111649,2026-06-24,ACC00578,Family Office,SEC0323,Bond,BUY,13101.0,114.4327,114.4346,BLK37216,0.4212,Fixed Income,TR006,2026-06-24 14:44:00,2026-06-24 15:10:00,False,False,26.0,-0.16603369959839331
111650,2026-06-24,ACC00820,Institutional,SEC0386,Equity,SELL,7775.0,318.0535,317.9125,BLK37216,0.2494,Alternatives,TR003,2026-06-24 12:40:00,2026-06-24 13:01:00,False,False,21.0,4.435182636730632
111651,2026-06-24,ACC00090,Institutional,SEC0327,Equity,BUY,18339.0,137.8192,137.7816,BLK37217,0.465,Equity,TR010,2026-06-24 13:01:00,2026-06-24 13:27:00,False,False,26.0,2.728956551527754
111652,2026-06-24,ACC00109,HNW,SEC0319,Equity,BUY,4908.0,71.854,71.8851,BLK37217,0.1107,Alternatives,TR002,2026-06-24 14:23:00,2026-06-24 14:46:00,False,False,23.0,-4.326348575712495
111653,2026-06-24,ACC00625,Institutional,SEC0160,Equity,SELL,16306.0,129.1417,129.2083,BLK37217,0.409,Fixed Income,TR021,2026-06-24 11:32:00,2026-06-24 11:48:00,False,False,16.0,-5.154467630951139
111654,2026-06-24,ACC00478,Retail-Advisory,SEC0398,Derivative,BUY,146.0,53.7155,53.6559,BLK37218,0.1711,Multi-Asset,TR007,2026-06-24 14:00:00,2026-06-24 14:21:00,False,False,21.0,11.107818525082257
111655,2026-06-24,ACC00249,HNW,SEC0240,ETF,SELL,174.0,305.8571,305.7429,BLK37218,0.2052,Equity,TR009,2026-06-24 13:46:00,2026-06-24 14:00:00,False,False,14.0,3.735164414283456
111656,2026-06-24,ACC00401,Retail-Advisory,SEC0375,ETF,SELL,558.0,22.1132,22.136,BLK37218,0.6279,Alternatives,TR018,2026-06-24 10:16:00,2026-06-24 10:36:00,False,False,20.0,-10.299963859776
111657,2026-06-24,ACC00009,Retail-Advisory,SEC0315,Bond,SELL,8009.0,302.7583,302.8314,BLK37219,0.2669,Equity,TR010,2026-06-24 13:54:00,2026-06-24 14:02:00,False,False,8.0,-2.4138844254576637
111658,2026-06-24,ACC00822,HNW,SEC0285,ETF,SELL,5125.0,370.8112,370.698,BLK37219,0.1796,Equity,TR020,2026-06-24 11:16:00,2026-06-24 11:35:00,False,False,19.0,3.0536986981317997
111659,2026-06-24,ACC00764,HNW,SEC0057,Bond,BUY,16144.0,296.0036,295.8129,BLK37219,0.5491,Equity,TR002,2026-06-24 10:41:00,2026-06-24 11:04:00,False,False,23.0,6.446642455416669
111660,2026-06-24,ACC00099,Institutional,SEC0281,Bond,BUY,1187.0,217.3978,217.401,BLK37220,0.058,Multi-Asset,TR018,2026-06-24 14:16:00,2026-06-24 14:43:00,False,False,27.0,-0.14719343517375558
111661,2026-06-24,ACC00675,Family Office,SEC0363,ETF,BUY,12113.0,364.9927,364.9536,BLK37220,0.5767,Fixed Income,TR006,2026-06-24 12:04:00,2026-06-24 12:24:00,False,False,20.0,1.071369072671677
111662,2026-06-24,ACC00837,Institutional,SEC0390,Equity,SELL,7789.0,236.0805,236.0625,BLK37220,0.375,Fixed Income,TR023,2026-06-24 10:06:00,2026-06-24 10:27:00,False,False,21.0,0.7625099285147231
111663,2026-06-24,ACC00628,Retail-Advisory,SEC0253,Bond,SELL,3749.0,170.9395,170.9958,BLK37221,0.492,Fixed Income,TR019,2026-06-24 13:26:00,2026-06-24 13:28:00,False,False,2.0,-3.2924785287119995
111664,2026-06-24,ACC00648,Retail-Advisory,SEC0363,Equity,BUY,1010.0,241.9652,241.9051,BLK37221,0.1246,Alternatives,TR015,2026-06-24 11:06:00,2026-06-24 14:03:00,False,False,177.0,2.4844453465431524
111665,2026-06-24,ACC00696,Institutional,SEC0130,Bond,SELL,2995.0,172.1406,172.1327,BLK37221,0.382,Alternatives,TR018,2026-06-24 12:38:00,2026-06-24 12:44:00,False,False,6.0,0.4589482416767098
111666,2026-06-24,ACC00020,Family Office,SEC0358,Equity,BUY,13758.0,252.2885,252.3934,BLK37222,0.3542,Multi-Asset,TR012,2026-06-24 12:14:00,2026-06-24 12:32:00,False,False,18.0,-4.156210106920976
111667,2026-06-24,ACC00457,Retail-Advisory,SEC0290,Equity,BUY,12364.0,16.3688,16.3804,BLK37222,0.3121,Fixed Income,TR008,2026-06-24 11:32:00,2026-06-24 11:49:00,False,False,17.0,-7.081634148129097
111668,2026-06-25,ACC00738,Retail-Advisory,SEC0052,Equity,SELL,13435.0,193.9941,193.0662,BLK37222,0.3418,Equity,TR003,2026-06-25 14:27:00,2026-06-25 14:44:00,False,False,17.0,48.06123495464219
111669,2026-06-25,ACC00195,Retail-Advisory,SEC0125,ETF,SELL,17136.0,387.6429,387.5877,BLK37223,0.5548,Multi-Asset,TR015,2026-06-25 09:09:00,2026-06-25 12:47:00,False,False,218.0,1.4241938018160396
111670,2026-06-25,ACC00636,Institutional,SEC0072,Equity,BUY,12329.0,489.3272,489.4309,BLK37223,0.403,Alternatives,TR024,2026-06-25 13:39:00,2026-06-25 16:42:00,False,False,183.0,-2.1187873507782906
111671,2026-06-25,ACC00413,Retail-Advisory,SEC0317,Equity,BUY,1026.0,101.9191,101.9111,BLK37223,0.0388,Alternatives,TR016,2026-06-25 10:37:00,2026-06-25 13:15:00,False,False,158.0,0.7849979050364059
111672,2026-06-25,ACC00049,Family Office,SEC0162,Equity,BUY,13513.0,284.0254,284.044,BLK37224,0.4698,Alternatives,TR005,2026-06-25 09:28:00,2026-06-25 09:33:00,False,False,5.0,-0.654828125219761
111673,2026-06-25,ACC00794,HNW,SEC0229,Equity,BUY,554.0,271.1317,271.1944,BLK37224,0.0189,Equity,TR022,2026-06-25 09:40:00,2026-06-25 09:55:00,False,False,15.0,-2.311994642955378
111674,2026-06-25,ACC00421,Institutional,SEC0338,Bond,SELL,14821.0,180.6606,180.6151,BLK37224,0.5017,Fixed Income,TR002,2026-06-25 09:21:00,2026-06-25 12:03:00,False,False,162.0,2.519169216747419
111675,2026-06-25,ACC00832,Retail-Advisory,SEC0297,ETF,BUY,15665.0,183.515,183.5603,BLK37225,0.3724,Equity,TR024,2026-06-25 14:03:00,2026-06-25 14:28:00,False,False,25.0,-2.4678538877974088
111676,2026-06-25,ACC00105,Retail-Advisory,SEC0392,ETF,SELL,13507.0,121.5912,121.6253,BLK37225,0.3343,Fixed Income,TR018,2026-06-25 12:00:00,2026-06-25 12:07:00,False,False,7.0,-2.8036929816407556
111677,2026-06-25,ACC00297,Institutional,SEC0015,ETF,SELL,11948.0,455.0755,455.0516,BLK37225,0.2933,Fixed Income,TR020,2026-06-25 12:05:00,2026-06-25 12:26:00,False,False,21.0,0.5252151624116731
111678,2026-06-25,ACC00099,HNW,SEC0376,Equity,SELL,3387.0,138.2379,138.1951,BLK37226,0.2742,Alternatives,TR013,2026-06-25 11:28:00,2026-06-25 11:46:00,False,False,18.0,3.097070735503627
111679,2026-06-25,ACC00735,Retail-Advisory,SEC0264,Derivative,BUY,1781.0,492.6751,492.7067,BLK37226,0.1492,Fixed Income,TR023,2026-06-25 13:31:00,2026-06-25 13:48:00,False,False,17.0,-0.6413551916388761
111680,2026-06-25,ACC00441,Retail-Advisory,SEC0167,Equity,SELL,7278.0,241.9879,242.0339,BLK37226,0.5873,Equity,TR013,2026-06-25 13:57:00,2026-06-25 14:03:00,False,False,6.0,-1.9005602107800714
111681,2026-06-25,ACC00371,Family Office,SEC0212,Equity,BUY,16173.0,281.5003,281.699,BLK37227,0.376,Equity,TR003,2026-06-25 12:06:00,2026-06-25 12:16:00,False,False,10.0,-7.053628163395352
111682,2026-06-25,ACC00270,Family Office,SEC0385,ETF,BUY,10527.0,449.2921,449.5962,BLK37227,0.2498,Equity,TR006,2026-06-25 10:48:00,2026-06-25 13:45:00,False,False,177.0,-6.763847203335023
111683,2026-06-25,ACC00297,Family Office,SEC0383,Bond,SELL,15725.0,444.0356,443.9091,BLK37227,0.3727,Multi-Asset,TR024,2026-06-25 09:55:00,2026-06-25 10:07:00,False,False,12.0,2.8496825138291717
111684,2026-06-25,ACC00168,Retail-Advisory,SEC0220,Equity,SELL,3385.0,18.6073,18.6181,BLK37228,0.1416,Fixed Income,TR003,2026-06-25 09:28:00,2026-06-25 09:33:00,False,False,5.0,-5.8008067418263405
111685,2026-06-25,ACC00039,Retail-Advisory,SEC0123,Equity,SELL,16721.0,394.8233,394.8794,BLK37228,0.6978,Fixed Income,TR001,2026-06-25 10:32:00,2026-06-25 10:55:00,False,False,23.0,-1.420686923652084
111686,2026-06-25,ACC00509,Institutional,SEC0272,ETF,SELL,3944.0,73.1486,73.1502,BLK37228,0.163,Multi-Asset,TR020,2026-06-25 13:15:00,2026-06-25 13:34:00,False,False,19.0,-0.2187280417546734
111687,2026-06-25,ACC00846,Retail-Advisory,SEC0072,ETF,SELL,6224.0,198.176,198.2769,BLK37229,0.2007,Fixed Income,TR017,2026-06-25 09:32:00,2026-06-25 09:50:00,False,False,18.0,-5.088842926232163
111688,2026-06-25,ACC00662,Retail-Advisory,SEC0013,Bond,SELL,13905.0,480.2286,480.0321,BLK37229,0.4523,Alternatives,TR019,2026-06-25 09:20:00,2026-06-25 09:23:00,False,False,3.0,4.093476248774982
111689,2026-06-25,ACC00331,HNW,SEC0345,Equity,SELL,10576.0,263.7403,263.8521,BLK37229,0.3499,Equity,TR004,2026-06-25 09:58:00,2026-06-25 10:05:00,False,False,7.0,-4.237222292337887
111690,2026-06-25,ACC00113,HNW,SEC0200,ETF,SELL,6101.0,387.8474,388.0857,BLK37230,0.2708,Fixed Income,TR022,2026-06-25 11:07:00,2026-06-25 11:28:00,False,False,21.0,-6.140396309371386
111691,2026-06-25,ACC00048,HNW,SEC0225,Equity,SELL,683.0,253.176,253.2029,BLK37230,0.0293,Alternatives,TR020,2026-06-25 12:12:00,2026-06-25 12:37:00,False,False,25.0,-1.0623890958599571
111692,2026-06-25,ACC00755,HNW,SEC0304,ETF,SELL,16625.0,215.3131,215.3278,BLK37230,0.7148,Equity,TR014,2026-06-25 09:20:00,2026-06-25 11:35:00,False,False,135.0,-0.6826800812530858
111693,2026-06-25,ACC00596,Retail-Advisory,SEC0274,Equity,SELL,6123.0,258.4921,258.6121,BLK37231,0.1883,Fixed Income,TR016,2026-06-25 09:31:00,2026-06-25 10:36:00,False,False,65.0,-4.640154114985515
111694,2026-06-25,ACC00468,HNW,SEC0126,Bond,BUY,10402.0,146.7054,146.7008,BLK37231,0.3267,Equity,TR004,2026-06-25 11:22:00,2026-06-25 11:39:00,False,False,17.0,0.3135633888847638
111695,2026-06-25,ACC00468,HNW,SEC0316,Equity,SELL,16561.0,387.5991,387.632,BLK37231,0.511,Alternatives,TR008,2026-06-25 09:00:00,2026-06-25 09:25:00,False,False,25.0,-0.848743137821019
111696,2026-06-25,ACC00857,Family Office,SEC0263,Bond,BUY,7525.0,416.8483,416.8132,BLK37232,0.3596,Alternatives,TR016,2026-06-25 11:22:00,2026-06-25 13:00:00,False,False,98.0,0.8421038489184103
111697,2026-06-25,ACC00335,Institutional,SEC0223,ETF,BUY,11691.0,,227.8724,BLK37232,0.5554,Fixed Income,TR018,2026-06-25 13:50:00,2026-06-25 14:02:00,True,False,12.0,
111698,2026-06-25,ACC00691,HNW,SEC0192,Bond,SELL,1744.0,167.5208,167.5425,BLK37232,0.071,Alternatives,TR016,2026-06-25 10:40:00,2026-06-25 10:42:00,False,False,2.0,-1.295193756806864
111699,2026-06-25,ACC00765,Retail-Advisory,SEC0101,Derivative,SELL,7433.0,368.5651,368.4825,BLK37233,0.2524,Equity,TR002,2026-06-25 14:39:00,2026-06-25 14:57:00,False,False,18.0,2.241626128783774
111700,2026-06-25,ACC00371,Family Office,SEC0297,Bond,BUY,6306.0,412.8298,412.6797,BLK37233,0.2148,Fixed Income,TR023,2026-06-25 11:36:00,2026-06-25 11:56:00,False,False,20.0,3.6372033807321307
111701,2026-06-25,ACC00326,Retail-Advisory,SEC0260,ETF,BUY,15848.0,144.9254,144.9471,BLK37233,0.5366,Fixed Income,TR004,2026-06-25 12:45:00,2026-06-25 13:12:00,False,False,27.0,-1.4970979067542451
111702,2026-06-25,ACC00816,HNW,SEC0188,ETF,SELL,15515.0,198.4622,198.5253,BLK37234,0.3287,Multi-Asset,TR012,2026-06-25 12:31:00,2026-06-25 15:09:00,False,False,158.0,-3.1784361993152257
111703,2026-06-25,ACC00165,Family Office,SEC0074,Bond,SELL,14272.0,71.8195,71.7617,BLK37234,0.3045,Equity,TR018,2026-06-25 09:56:00,2026-06-25 10:09:00,False,False,13.0,8.054435722676622
111704,2026-06-25,ACC00497,HNW,SEC0013,Bond,BUY,17648.0,364.4725,364.3641,BLK37234,0.3718,Equity,TR005,2026-06-25 12:14:00,2026-06-25 16:02:00,False,False,228.0,2.9750461145875065
111705,2026-06-25,ACC00218,Institutional,SEC0136,Bond,BUY,5106.0,416.9632,417.0181,BLK37235,0.3756,Alternatives,TR014,2026-06-25 13:13:00,2026-06-25 13:15:00,False,False,2.0,-1.316489619995677
111706,2026-06-25,ACC00762,Institutional,SEC0035,Bond,BUY,7395.0,98.1571,98.1865,BLK37235,0.5558,Fixed Income,TR024,2026-06-25 14:16:00,2026-06-25 14:20:00,False,False,4.0,-2.9943016606147923
111707,2026-06-25,ACC00198,HNW,SEC0394,Equity,SELL,878.0,393.6981,393.7498,BLK37235,0.0656,Fixed Income,TR021,2026-06-25 10:35:00,2026-06-25 10:51:00,False,False,16.0,-1.3130165399444658
111708,2026-06-25,ACC00141,Retail-Advisory,SEC0277,Bond,BUY,7941.0,463.8813,464.0897,BLK37236,0.2552,Equity,TR002,2026-06-25 09:53:00,2026-06-25 10:04:00,False,False,11.0,-4.490511209362829
111709,2026-06-25,ACC00804,Family Office,SEC0146,ETF,SELL,4899.0,319.2389,319.224,BLK37236,0.1715,Alternatives,TR010,2026-06-25 10:22:00,2026-06-25 10:24:00,False,False,2.0,0.4667568854475685
111710,2026-06-25,ACC00372,HNW,SEC0076,Equity,BUY,17921.0,227.5849,227.5213,BLK37236,0.5837,Multi-Asset,TR012,2026-06-25 10:57:00,2026-06-25 11:18:00,False,False,21.0,2.7953426778067856
111711,2026-06-25,ACC00537,HNW,SEC0042,Equity,BUY,12147.0,35.5648,35.5679,BLK37237,0.4944,Multi-Asset,TR002,2026-06-25 10:11:00,2026-06-25 12:21:00,False,False,130.0,-0.871572400958008
111712,2026-06-25,ACC00280,Retail-Advisory,SEC0091,Equity,SELL,2742.0,42.3791,42.3699,BLK37237,0.1153,Multi-Asset,TR012,2026-06-25 11:50:00,2026-06-25 11:57:00,False,False,7.0,2.1713527763813167
